point_1_id,point_1_time,point_1_B2,point_1_B3,point_1_B4,point_1_B8,point_1_B8A,point_1_B11,point_1_B12,timestamp,point_1_id_cloud,point_1_time_cloud,point_1_cs,point_1_cs_cdf,point_1_sun_zenith,point_1_sun_azimuth,point_2_id,point_2_time,point_2_B2,point_2_B3,point_2_B4,point_2_B8,point_2_B8A,point_2_B11,point_2_B12,timestamp,point_2_id_cloud,point_2_time_cloud,point_2_cs,point_2_cs_cdf,point_2_sun_zenith,point_2_sun_azimuth,point_3_id,point_3_time,point_3_B2,point_3_B3,point_3_B4,point_3_B8,point_3_B8A,point_3_B11,point_3_B12,timestamp,point_3_id_cloud,point_3_time_cloud,point_3_cs,point_3_cs_cdf,point_3_sun_zenith,point_3_sun_azimuth,point_4_id,point_4_time,point_4_B2,point_4_B3,point_4_B4,point_4_B8,point_4_B8A,point_4_B11,point_4_B12,timestamp,point_4_id_cloud,point_4_time_cloud,point_4_cs,point_4_cs_cdf,point_4_sun_zenith,point_4_sun_azimuth,point_5_id,point_5_time,point_5_B2,point_5_B3,point_5_B4,point_5_B8,point_5_B8A,point_5_B11,point_5_B12,timestamp,point_5_id_cloud,point_5_time_cloud,point_5_cs,point_5_cs_cdf,point_5_sun_zenith,point_5_sun_azimuth,point_6_id,point_6_time,point_6_B2,point_6_B3,point_6_B4,point_6_B8,point_6_B8A,point_6_B11,point_6_B12,timestamp,point_6_id_cloud,point_6_time_cloud,point_6_cs,point_6_cs_cdf,point_6_sun_zenith,point_6_sun_azimuth,point_7_id,point_7_time,point_7_B2,point_7_B3,point_7_B4,point_7_B8,point_7_B8A,point_7_B11,point_7_B12,timestamp,point_7_id_cloud,point_7_time_cloud,point_7_cs,point_7_cs_cdf,point_7_sun_zenith,point_7_sun_azimuth,point_8_id,point_8_time,point_8_B2,point_8_B3,point_8_B4,point_8_B8,point_8_B8A,point_8_B11,point_8_B12,timestamp,point_8_id_cloud,point_8_time_cloud,point_8_cs,point_8_cs_cdf,point_8_sun_zenith,point_8_sun_azimuth,point_9_id,point_9_time,point_9_B2,point_9_B3,point_9_B4,point_9_B8,point_9_B8A,point_9_B11,point_9_B12,timestamp,point_9_id_cloud,point_9_time_cloud,point_9_cs,point_9_cs_cdf,point_9_sun_zenith,point_9_sun_azimuth
20220212T222539_20220212T222538_T59GMM,1644704899510.0,8368.0,8488.0,8688.0,9272.0,8692.0,4727.0,4653.0,2022-02-13 10:28:19,20220212T222539_20220212T222538_T59GMM,1644704899510.0,0.0,0.0392156862745098,43.2429312429684,56.6073165115015,20220212T222539_20220212T222538_T59GMM,1644704899510.0,8360.0,8496.0,8656.0,9264.0,8680.0,4732.0,4655.0,2022-02-13 10:28:19,20220212T222539_20220212T222538_T59GMM,1644704899510.0,0.0,0.0392156862745098,43.2429312429684,56.6073165115015,20220212T222539_20220212T222538_T59GMM,1644704899510.0,8304.0,8544.0,8704.0,9272.0,8680.0,4732.0,4655.0,2022-02-13 10:28:19,20220212T222539_20220212T222538_T59GMM,1644704899510.0,0.0,0.0392156862745098,43.2429312429684,56.6073165115015,20220212T222539_20220212T222538_T59GMM,1644704899510.0,8240.0,8544.0,8768.0,9232.0,8709.0,4784.0,4657.0,2022-02-13 10:28:19,20220212T222539_20220212T222538_T59GMM,1644704899510.0,0.0,0.03529411764705882,43.2429312429684,56.6073165115015,20220212T222539_20220212T222538_T59GMM,1644704899510.0,8192.0,8544.0,8752.0,9216.0,8709.0,4784.0,4657.0,2022-02-13 10:28:19,20220212T222539_20220212T222538_T59GMM,1644704899510.0,0.0,0.03529411764705882,43.2429312429684,56.6073165115015,20220212T222539_20220212T222538_T59GMM,1644704899510.0,8368.0,8488.0,8584.0,9272.0,8692.0,4727.0,4653.0,2022-02-13 10:28:19,20220212T222539_20220212T222538_T59GMM,1644704899510.0,0.0,0.0392156862745098,43.2429312429684,56.6073165115015,20220212T222539_20220212T222538_T59GMM,1644704899510.0,8048.0,8392.0,8696.0,9064.0,8709.0,4784.0,4657.0,2022-02-13 10:28:19,20220212T222539_20220212T222538_T59GMM,1644704899510.0,0.0,0.03529411764705882,43.2429312429684,56.6073165115015,20220212T222539_20220212T222538_T59GMM,1644704899510.0,8360.0,8520.0,8512.0,9272.0,8697.0,4664.0,4591.0,2022-02-13 10:28:19,20220212T222539_20220212T222538_T59GMM,1644704899510.0,0.0,0.0392156862745098,43.2429312429684,56.6073165115015,20220212T222539_20220212T222538_T59GMM,1644704899510.0,7992.0,8320.0,8640.0,8936.0,8709.0,4651.0,4602.0,2022-02-13 10:28:19,20220212T222539_20220212T222538_T59GMM,1644704899510.0,0.0,0.0392156862745098,43.2429312429684,56.6073165115015
20220215T223659_20220215T223702_T59GMM,1644964695755.0,86.0,112.0,54.0,0.0,0.0,86.0,81.0,2022-02-16 10:38:15,20220215T223659_20220215T223702_T59GMM,1644964695755.0,0.7137254901960784,0.8666666666666667,42.576952591829,52.8258212092527,20220215T223659_20220215T223702_T59GMM,1644964695755.0,97.0,113.0,70.0,0.0,0.0,107.0,90.0,2022-02-16 10:38:15,20220215T223659_20220215T223702_T59GMM,1644964695755.0,0.7176470588235294,0.8666666666666667,42.576952591829,52.8258212092527,20220215T223659_20220215T223702_T59GMM,1644964695755.0,89.0,108.0,55.0,0.0,0.0,107.0,90.0,2022-02-16 10:38:15,20220215T223659_20220215T223702_T59GMM,1644964695755.0,0.7176470588235294,0.8666666666666667,42.576952591829,52.8258212092527,20220215T223659_20220215T223702_T59GMM,1644964695755.0,88.0,117.0,63.0,0.0,11.0,115.0,112.0,2022-02-16 10:38:15,20220215T223659_20220215T223702_T59GMM,1644964695755.0,0.7176470588235294,0.8666666666666667,42.576952591829,52.8258212092527,20220215T223659_20220215T223702_T59GMM,1644964695755.0,73.0,118.0,70.0,0.0,11.0,115.0,112.0,2022-02-16 10:38:15,20220215T223659_20220215T223702_T59GMM,1644964695755.0,0.7176470588235294,0.8705882352941177,42.576952591829,52.8258212092527,20220215T223659_20220215T223702_T59GMM,1644964695755.0,68.0,111.0,60.0,0.0,0.0,86.0,81.0,2022-02-16 10:38:15,20220215T223659_20220215T223702_T59GMM,1644964695755.0,0.7098039215686275,0.8666666666666667,42.576952591829,52.8258212092527,20220215T223659_20220215T223702_T59GMM,1644964695755.0,61.0,120.0,56.0,0.0,11.0,115.0,112.0,2022-02-16 10:38:15,20220215T223659_20220215T223702_T59GMM,1644964695755.0,0.7176470588235294,0.8705882352941177,42.576952591829,52.8258212092527,20220215T223659_20220215T223702_T59GMM,1644964695755.0,59.0,121.0,55.0,0.0,0.0,83.0,72.0,2022-02-16 10:38:15,20220215T223659_20220215T223702_T59GMM,1644964695755.0,0.7098039215686275,0.8627450980392157,42.576952591829,52.8258212092527,20220215T223659_20220215T223702_T59GMM,1644964695755.0,72.0,99.0,30.0,0.0,19.0,123.0,112.0,2022-02-16 10:38:15,20220215T223659_20220215T223702_T59GMM,1644964695755.0,0.7098039215686275,0.8705882352941177,42.576952591829,52.8258212092527
20220217T222551_20220217T222545_T59GMM,1645136906668.0,239.0,282.0,309.0,556.0,570.0,453.0,353.0,2022-02-18 10:28:26,20220217T222551_20220217T222545_T59GMM,1645136906668.0,0.6235294117647059,0.7764705882352941,44.5484838058369,54.9871387565739,20220217T222551_20220217T222545_T59GMM,1645136906668.0,265.0,292.0,302.0,588.0,609.0,474.0,365.0,2022-02-18 10:28:26,20220217T222551_20220217T222545_T59GMM,1645136906668.0,0.6274509803921569,0.7843137254901961,44.5484838058369,54.9871387565739,20220217T222551_20220217T222545_T59GMM,1645136906668.0,240.0,327.0,311.0,610.0,609.0,474.0,365.0,2022-02-18 10:28:26,20220217T222551_20220217T222545_T59GMM,1645136906668.0,0.6313725490196078,0.788235294117647,44.5484838058369,54.9871387565739,20220217T222551_20220217T222545_T59GMM,1645136906668.0,280.0,344.0,331.0,634.0,615.0,484.0,388.0,2022-02-18 10:28:26,20220217T222551_20220217T222545_T59GMM,1645136906668.0,0.6352941176470588,0.792156862745098,44.5484838058369,54.9871387565739,20220217T222551_20220217T222545_T59GMM,1645136906668.0,292.0,368.0,342.0,632.0,615.0,484.0,388.0,2022-02-18 10:28:26,20220217T222551_20220217T222545_T59GMM,1645136906668.0,0.6352941176470588,0.796078431372549,44.5484838058369,54.9871387565739,20220217T222551_20220217T222545_T59GMM,1645136906668.0,241.0,302.0,307.0,555.0,570.0,453.0,353.0,2022-02-18 10:28:26,20220217T222551_20220217T222545_T59GMM,1645136906668.0,0.6196078431372549,0.7725490196078432,44.5484838058369,54.9871387565739,20220217T222551_20220217T222545_T59GMM,1645136906668.0,236.0,356.0,334.0,630.0,615.0,484.0,388.0,2022-02-18 10:28:26,20220217T222551_20220217T222545_T59GMM,1645136906668.0,0.6313725490196078,0.792156862745098,44.5484838058369,54.9871387565739,20220217T222551_20220217T222545_T59GMM,1645136906668.0,242.0,334.0,290.0,566.0,601.0,425.0,360.0,2022-02-18 10:28:26,20220217T222551_20220217T222545_T59GMM,1645136906668.0,0.611764705882353,0.7647058823529411,44.5484838058369,54.9871387565739,20220217T222551_20220217T222545_T59GMM,1645136906668.0,220.0,354.0,315.0,610.0,610.0,476.0,375.0,2022-02-18 10:28:26,20220217T222551_20220217T222545_T59GMM,1645136906668.0,0.6274509803921569,0.788235294117647,44.5484838058369,54.9871387565739
20220220T223711_20220220T223711_T59GMM,1645396703966.0,12.0,49.0,27.0,0.0,0.0,101.0,63.0,2022-02-21 10:38:23,20220220T223711_20220220T223711_T59GMM,1645396703966.0,0.8274509803921568,0.9019607843137255,43.9366171345037,51.1641492011586,20220220T223711_20220220T223711_T59GMM,1645396703966.0,14.0,46.0,27.0,0.0,0.0,94.0,83.0,2022-02-21 10:38:23,20220220T223711_20220220T223711_T59GMM,1645396703966.0,0.8274509803921568,0.9019607843137255,43.9366171345037,51.1641492011586,20220220T223711_20220220T223711_T59GMM,1645396703966.0,6.0,57.0,31.0,0.0,0.0,94.0,83.0,2022-02-21 10:38:23,20220220T223711_20220220T223711_T59GMM,1645396703966.0,0.8235294117647058,0.9058823529411765,43.9366171345037,51.1641492011586,20220220T223711_20220220T223711_T59GMM,1645396703966.0,7.0,63.0,45.0,0.0,6.0,131.0,90.0,2022-02-21 10:38:23,20220220T223711_20220220T223711_T59GMM,1645396703966.0,0.8235294117647058,0.9058823529411765,43.9366171345037,51.1641492011586,20220220T223711_20220220T223711_T59GMM,1645396703966.0,9.0,79.0,51.0,0.0,6.0,131.0,90.0,2022-02-21 10:38:23,20220220T223711_20220220T223711_T59GMM,1645396703966.0,0.8274509803921568,0.9098039215686274,43.9366171345037,51.1641492011586,20220220T223711_20220220T223711_T59GMM,1645396703966.0,12.0,41.0,22.0,0.0,0.0,101.0,63.0,2022-02-21 10:38:23,20220220T223711_20220220T223711_T59GMM,1645396703966.0,0.8274509803921568,0.9019607843137255,43.9366171345037,51.1641492011586,20220220T223711_20220220T223711_T59GMM,1645396703966.0,14.0,62.0,45.0,0.0,6.0,131.0,90.0,2022-02-21 10:38:23,20220220T223711_20220220T223711_T59GMM,1645396703966.0,0.8274509803921568,0.9098039215686274,43.9366171345037,51.1641492011586,20220220T223711_20220220T223711_T59GMM,1645396703966.0,0.0,59.0,25.0,0.0,0.0,89.0,66.0,2022-02-21 10:38:23,20220220T223711_20220220T223711_T59GMM,1645396703966.0,0.8274509803921568,0.8980392156862745,43.9366171345037,51.1641492011586,20220220T223711_20220220T223711_T59GMM,1645396703966.0,10.0,20.0,32.0,0.0,32.0,120.0,74.0,2022-02-21 10:38:23,20220220T223711_20220220T223711_T59GMM,1645396703966.0,0.8313725490196079,0.9058823529411765,43.9366171345037,51.1641492011586
20220222T222539_20220222T222539_T59GMM,1645568900498.0,3544.0,3332.0,3168.0,4808.0,4762.0,3617.0,3122.0,2022-02-23 10:28:20,20220222T222539_20220222T222539_T59GMM,1645568900498.0,0.011764705882352941,0.050980392156862744,45.9286922496937,53.3589396295316,20220222T222539_20220222T222539_T59GMM,1645568900498.0,3364.0,3272.0,3086.0,4748.0,4472.0,3541.0,2990.0,2022-02-23 10:28:20,20220222T222539_20220222T222539_T59GMM,1645568900498.0,0.011764705882352941,0.047058823529411764,45.9286922496937,53.3589396295316,20220222T222539_20220222T222539_T59GMM,1645568900498.0,3640.0,3468.0,3284.0,4872.0,4472.0,3541.0,2990.0,2022-02-23 10:28:20,20220222T222539_20220222T222539_T59GMM,1645568900498.0,0.011764705882352941,0.047058823529411764,45.9286922496937,53.3589396295316,20220222T222539_20220222T222539_T59GMM,1645568900498.0,3780.0,3608.0,3444.0,5004.0,4596.0,3693.0,3055.0,2022-02-23 10:28:20,20220222T222539_20220222T222539_T59GMM,1645568900498.0,0.011764705882352941,0.047058823529411764,45.9286922496937,53.3589396295316,20220222T222539_20220222T222539_T59GMM,1645568900498.0,3796.0,3688.0,3544.0,5068.0,4596.0,3693.0,3055.0,2022-02-23 10:28:20,20220222T222539_20220222T222539_T59GMM,1645568900498.0,0.00784313725490196,0.043137254901960784,45.9286922496937,53.3589396295316,20220222T222539_20220222T222539_T59GMM,1645568900498.0,3620.0,3544.0,3380.0,4980.0,4762.0,3617.0,3122.0,2022-02-23 10:28:20,20220222T222539_20220222T222539_T59GMM,1645568900498.0,0.011764705882352941,0.047058823529411764,45.9286922496937,53.3589396295316,20220222T222539_20220222T222539_T59GMM,1645568900498.0,3892.0,3808.0,3620.0,5244.0,4596.0,3693.0,3055.0,2022-02-23 10:28:20,20220222T222539_20220222T222539_T59GMM,1645568900498.0,0.00784313725490196,0.043137254901960784,45.9286922496937,53.3589396295316,20220222T222539_20220222T222539_T59GMM,1645568900498.0,3912.0,3636.0,3508.0,5156.0,4667.0,3750.0,3051.0,2022-02-23 10:28:20,20220222T222539_20220222T222539_T59GMM,1645568900498.0,0.00784313725490196,0.047058823529411764,45.9286922496937,53.3589396295316,20220222T222539_20220222T222539_T59GMM,1645568900498.0,3972.0,3876.0,3728.0,5272.0,4762.0,3882.0,3121.0,2022-02-23 10:28:20,20220222T222539_20220222T222539_T59GMM,1645568900498.0,0.00784313725490196,0.043137254901960784,45.9286922496937,53.3589396295316
20220225T223709_20220225T223704_T59GMM,1645828697848.0,6664.0,6012.0,5524.0,6332.0,6242.0,4137.0,3731.0,2022-02-26 10:38:17,20220225T223709_20220225T223704_T59GMM,1645828697848.0,0.0,0.0392156862745098,45.3727149240599,49.5204150053478,20220225T223709_20220225T223704_T59GMM,1645828697848.0,6688.0,6024.0,5552.0,6388.0,6185.0,4011.0,3609.0,2022-02-26 10:38:17,20220225T223709_20220225T223704_T59GMM,1645828697848.0,0.0,0.0392156862745098,45.3727149240599,49.5204150053478,20220225T223709_20220225T223704_T59GMM,1645828697848.0,6768.0,6128.0,5584.0,6392.0,6185.0,4011.0,3609.0,2022-02-26 10:38:17,20220225T223709_20220225T223704_T59GMM,1645828697848.0,0.0,0.0392156862745098,45.3727149240599,49.5204150053478,20220225T223709_20220225T223704_T59GMM,1645828697848.0,6820.0,6180.0,5644.0,6420.0,6098.0,3946.0,3502.0,2022-02-26 10:38:17,20220225T223709_20220225T223704_T59GMM,1645828697848.0,0.0,0.0392156862745098,45.3727149240599,49.5204150053478,20220225T223709_20220225T223704_T59GMM,1645828697848.0,6768.0,6240.0,5628.0,6408.0,6098.0,3946.0,3502.0,2022-02-26 10:38:17,20220225T223709_20220225T223704_T59GMM,1645828697848.0,0.0,0.03529411764705882,45.3727149240599,49.5204150053478,20220225T223709_20220225T223704_T59GMM,1645828697848.0,6616.0,6132.0,5576.0,6344.0,6242.0,4137.0,3731.0,2022-02-26 10:38:17,20220225T223709_20220225T223704_T59GMM,1645828697848.0,0.0,0.0392156862745098,45.3727149240599,49.5204150053478,20220225T223709_20220225T223704_T59GMM,1645828697848.0,6784.0,6280.0,5732.0,6452.0,6098.0,3946.0,3502.0,2022-02-26 10:38:17,20220225T223709_20220225T223704_T59GMM,1645828697848.0,0.0,0.0392156862745098,45.3727149240599,49.5204150053478,20220225T223709_20220225T223704_T59GMM,1645828697848.0,6656.0,6196.0,5648.0,6388.0,6275.0,4029.0,3707.0,2022-02-26 10:38:17,20220225T223709_20220225T223704_T59GMM,1645828697848.0,0.0,0.0392156862745098,45.3727149240599,49.5204150053478,20220225T223709_20220225T223704_T59GMM,1645828697848.0,6844.0,6324.0,5816.0,6484.0,6016.0,3957.0,3407.0,2022-02-26 10:38:17,20220225T223709_20220225T223704_T59GMM,1645828697848.0,0.0,0.0392156862745098,45.3727149240599,49.5204150053478
20220227T222551_20220227T222547_T59GMM,1646000908699.0,652.0,596.0,513.0,884.0,738.0,913.0,767.0,2022-02-28 10:28:28,20220227T222551_20220227T222547_T59GMM,1646000908699.0,0.3764705882352941,0.5529411764705883,47.3137458932983,51.6197304856125,20220227T222551_20220227T222547_T59GMM,1646000908699.0,736.0,684.0,592.0,1023.0,860.0,957.0,842.0,2022-02-28 10:28:28,20220227T222551_20220227T222547_T59GMM,1646000908699.0,0.3803921568627451,0.5568627450980392,47.3137458932983,51.6197304856125,20220227T222551_20220227T222547_T59GMM,1646000908699.0,714.0,686.0,602.0,1030.0,860.0,957.0,842.0,2022-02-28 10:28:28,20220227T222551_20220227T222547_T59GMM,1646000908699.0,0.38823529411764707,0.5647058823529412,47.3137458932983,51.6197304856125,20220227T222551_20220227T222547_T59GMM,1646000908699.0,705.0,654.0,566.0,982.0,848.0,963.0,847.0,2022-02-28 10:28:28,20220227T222551_20220227T222547_T59GMM,1646000908699.0,0.396078431372549,0.5764705882352941,47.3137458932983,51.6197304856125,20220227T222551_20220227T222547_T59GMM,1646000908699.0,631.0,556.0,501.0,853.0,848.0,963.0,847.0,2022-02-28 10:28:28,20220227T222551_20220227T222547_T59GMM,1646000908699.0,0.403921568627451,0.5882352941176471,47.3137458932983,51.6197304856125,20220227T222551_20220227T222547_T59GMM,1646000908699.0,652.0,600.0,463.0,907.0,738.0,913.0,767.0,2022-02-28 10:28:28,20220227T222551_20220227T222547_T59GMM,1646000908699.0,0.3764705882352941,0.5568627450980392,47.3137458932983,51.6197304856125,20220227T222551_20220227T222547_T59GMM,1646000908699.0,643.0,585.0,474.0,845.0,848.0,963.0,847.0,2022-02-28 10:28:28,20220227T222551_20220227T222547_T59GMM,1646000908699.0,0.40784313725490196,0.592156862745098,47.3137458932983,51.6197304856125,20220227T222551_20220227T222547_T59GMM,1646000908699.0,626.0,590.0,466.0,858.0,696.0,808.0,689.0,2022-02-28 10:28:28,20220227T222551_20220227T222547_T59GMM,1646000908699.0,0.3803921568627451,0.5647058823529412,47.3137458932983,51.6197304856125,20220227T222551_20220227T222547_T59GMM,1646000908699.0,581.0,566.0,465.0,812.0,725.0,814.0,745.0,2022-02-28 10:28:28,20220227T222551_20220227T222547_T59GMM,1646000908699.0,0.4117647058823529,0.6,47.3137458932983,51.6197304856125
20220302T223711_20220302T223712_T59GMM,1646260705688.0,0.0,49.0,51.0,73.0,78.0,187.0,152.0,2022-03-03 10:38:25,20220302T223711_20220302T223712_T59GMM,1646260705688.0,0.9294117647058824,0.8862745098039215,46.8154284429151,47.7815372503968,20220302T223711_20220302T223712_T59GMM,1646260705688.0,0.0,58.0,52.0,79.0,87.0,205.0,153.0,2022-03-03 10:38:25,20220302T223711_20220302T223712_T59GMM,1646260705688.0,0.9333333333333333,0.8901960784313725,46.8154284429151,47.7815372503968,20220302T223711_20220302T223712_T59GMM,1646260705688.0,18.0,77.0,58.0,87.0,87.0,205.0,153.0,2022-03-03 10:38:25,20220302T223711_20220302T223712_T59GMM,1646260705688.0,0.9294117647058824,0.8901960784313725,46.8154284429151,47.7815372503968,20220302T223711_20220302T223712_T59GMM,1646260705688.0,27.0,56.0,54.0,105.0,65.0,228.0,165.0,2022-03-03 10:38:25,20220302T223711_20220302T223712_T59GMM,1646260705688.0,0.9294117647058824,0.8901960784313725,46.8154284429151,47.7815372503968,20220302T223711_20220302T223712_T59GMM,1646260705688.0,4.0,65.0,66.0,64.0,65.0,228.0,165.0,2022-03-03 10:38:25,20220302T223711_20220302T223712_T59GMM,1646260705688.0,0.9333333333333333,0.8941176470588236,46.8154284429151,47.7815372503968,20220302T223711_20220302T223712_T59GMM,1646260705688.0,0.0,50.0,56.0,66.0,78.0,187.0,152.0,2022-03-03 10:38:25,20220302T223711_20220302T223712_T59GMM,1646260705688.0,0.9294117647058824,0.8862745098039215,46.8154284429151,47.7815372503968,20220302T223711_20220302T223712_T59GMM,1646260705688.0,37.0,53.0,73.0,98.0,65.0,228.0,165.0,2022-03-03 10:38:25,20220302T223711_20220302T223712_T59GMM,1646260705688.0,0.9333333333333333,0.8901960784313725,46.8154284429151,47.7815372503968,20220302T223711_20220302T223712_T59GMM,1646260705688.0,5.0,59.0,58.0,57.0,98.0,192.0,158.0,2022-03-03 10:38:25,20220302T223711_20220302T223712_T59GMM,1646260705688.0,0.9254901960784314,0.8784313725490196,46.8154284429151,47.7815372503968,20220302T223711_20220302T223712_T59GMM,1646260705688.0,5.0,36.0,47.0,93.0,98.0,228.0,172.0,2022-03-03 10:38:25,20220302T223711_20220302T223712_T59GMM,1646260705688.0,0.9294117647058824,0.8901960784313725,46.8154284429151,47.7815372503968
20220304T222539_20220304T222541_T59GMM,1646432902715.0,701.0,694.0,669.0,1362.0,1419.0,1026.0,798.0,2022-03-05 10:28:22,20220304T222539_20220304T222541_T59GMM,1646432902715.0,0.5372549019607843,0.7294117647058823,48.766710485011,49.9235733806058,20220304T222539_20220304T222541_T59GMM,1646432902715.0,693.0,702.0,670.0,1344.0,1425.0,1058.0,803.0,2022-03-05 10:28:22,20220304T222539_20220304T222541_T59GMM,1646432902715.0,0.5411764705882353,0.7372549019607844,48.766710485011,49.9235733806058,20220304T222539_20220304T222541_T59GMM,1646432902715.0,676.0,714.0,669.0,1360.0,1425.0,1058.0,803.0,2022-03-05 10:28:22,20220304T222539_20220304T222541_T59GMM,1646432902715.0,0.5450980392156862,0.7411764705882353,48.766710485011,49.9235733806058,20220304T222539_20220304T222541_T59GMM,1646432902715.0,726.0,719.0,686.0,1398.0,1473.0,1088.0,807.0,2022-03-05 10:28:22,20220304T222539_20220304T222541_T59GMM,1646432902715.0,0.5490196078431373,0.7490196078431373,48.766710485011,49.9235733806058,20220304T222539_20220304T222541_T59GMM,1646432902715.0,747.0,752.0,700.0,1410.0,1473.0,1088.0,807.0,2022-03-05 10:28:22,20220304T222539_20220304T222541_T59GMM,1646432902715.0,0.5529411764705883,0.7529411764705882,48.766710485011,49.9235733806058,20220304T222539_20220304T222541_T59GMM,1646432902715.0,676.0,709.0,650.0,1350.0,1419.0,1026.0,798.0,2022-03-05 10:28:22,20220304T222539_20220304T222541_T59GMM,1646432902715.0,0.5333333333333333,0.7215686274509804,48.766710485011,49.9235733806058,20220304T222539_20220304T222541_T59GMM,1646432902715.0,701.0,730.0,689.0,1368.0,1473.0,1088.0,807.0,2022-03-05 10:28:22,20220304T222539_20220304T222541_T59GMM,1646432902715.0,0.5490196078431373,0.7490196078431373,48.766710485011,49.9235733806058,20220304T222539_20220304T222541_T59GMM,1646432902715.0,695.0,684.0,634.0,1352.0,1440.0,1020.0,763.0,2022-03-05 10:28:22,20220304T222539_20220304T222541_T59GMM,1646432902715.0,0.5254901960784314,0.7176470588235294,48.766710485011,49.9235733806058,20220304T222539_20220304T222541_T59GMM,1646432902715.0,705.0,726.0,684.0,1370.0,1447.0,1046.0,798.0,2022-03-05 10:28:22,20220304T222539_20220304T222541_T59GMM,1646432902715.0,0.5450980392156862,0.7411764705882353,48.766710485011,49.9235733806058
20220307T223709_20220307T223706_T59GMM,1646692699709.0,15.0,0.0,0.0,0.0,0.0,48.0,44.0,2022-03-08 10:38:19,20220307T223709_20220307T223706_T59GMM,1646692699709.0,0.9058823529411765,0.9058823529411765,48.3212032859414,46.1019182345672,20220307T223709_20220307T223706_T59GMM,1646692699709.0,22.0,1.0,0.0,0.0,0.0,68.0,81.0,2022-03-08 10:38:19,20220307T223709_20220307T223706_T59GMM,1646692699709.0,0.9058823529411765,0.9098039215686274,48.3212032859414,46.1019182345672,20220307T223709_20220307T223706_T59GMM,1646692699709.0,28.0,0.0,0.0,0.0,0.0,68.0,81.0,2022-03-08 10:38:19,20220307T223709_20220307T223706_T59GMM,1646692699709.0,0.9019607843137255,0.9098039215686274,48.3212032859414,46.1019182345672,20220307T223709_20220307T223706_T59GMM,1646692699709.0,28.0,0.0,0.0,0.0,0.0,73.0,68.0,2022-03-08 10:38:19,20220307T223709_20220307T223706_T59GMM,1646692699709.0,0.9019607843137255,0.9137254901960784,48.3212032859414,46.1019182345672,20220307T223709_20220307T223706_T59GMM,1646692699709.0,28.0,17.0,0.0,0.0,0.0,73.0,68.0,2022-03-08 10:38:19,20220307T223709_20220307T223706_T59GMM,1646692699709.0,0.9098039215686274,0.9137254901960784,48.3212032859414,46.1019182345672,20220307T223709_20220307T223706_T59GMM,1646692699709.0,20.0,0.0,0.0,0.0,0.0,48.0,44.0,2022-03-08 10:38:19,20220307T223709_20220307T223706_T59GMM,1646692699709.0,0.9058823529411765,0.9058823529411765,48.3212032859414,46.1019182345672,20220307T223709_20220307T223706_T59GMM,1646692699709.0,23.0,1.0,0.0,0.0,0.0,73.0,68.0,2022-03-08 10:38:19,20220307T223709_20220307T223706_T59GMM,1646692699709.0,0.9019607843137255,0.9137254901960784,48.3212032859414,46.1019182345672,20220307T223709_20220307T223706_T59GMM,1646692699709.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,2022-03-08 10:38:19,20220307T223709_20220307T223706_T59GMM,1646692699709.0,0.9019607843137255,0.9058823529411765,48.3212032859414,46.1019182345672,20220307T223709_20220307T223706_T59GMM,1646692699709.0,0.0,0.0,0.0,0.0,0.0,54.0,66.0,2022-03-08 10:38:19,20220307T223709_20220307T223706_T59GMM,1646692699709.0,0.8980392156862745,0.9137254901960784,48.3212032859414,46.1019182345672
