timestamp,point_1_id_pixel,point_1_B2,point_1_B3,point_1_B4,point_1_B8,point_1_B8A,point_1_B11,point_1_B12,point_1_cs,point_1_cs_cdf,point_2_id_pixel,point_2_B2,point_2_B3,point_2_B4,point_2_B8,point_2_B8A,point_2_B11,point_2_B12,point_2_cs,point_2_cs_cdf,point_3_id_pixel,point_3_B2,point_3_B3,point_3_B4,point_3_B8,point_3_B8A,point_3_B11,point_3_B12,point_3_cs,point_3_cs_cdf,point_4_id_pixel,point_4_B2,point_4_B3,point_4_B4,point_4_B8,point_4_B8A,point_4_B11,point_4_B12,point_4_cs,point_4_cs_cdf,point_5_id_pixel,point_5_B2,point_5_B3,point_5_B4,point_5_B8,point_5_B8A,point_5_B11,point_5_B12,point_5_cs,point_5_cs_cdf,point_6_id_pixel,point_6_B2,point_6_B3,point_6_B4,point_6_B8,point_6_B8A,point_6_B11,point_6_B12,point_6_cs,point_6_cs_cdf,point_7_id_pixel,point_7_B2,point_7_B3,point_7_B4,point_7_B8,point_7_B8A,point_7_B11,point_7_B12,point_7_cs,point_7_cs_cdf,point_8_id_pixel,point_8_B2,point_8_B3,point_8_B4,point_8_B8,point_8_B8A,point_8_B11,point_8_B12,point_8_cs,point_8_cs_cdf,point_9_id_pixel,point_9_B2,point_9_B3,point_9_B4,point_9_B8,point_9_B8A,point_9_B11,point_9_B12,point_9_cs,point_9_cs_cdf,sun_zenith,sun_azimuth
2022-02-06 10:38:16,20220205T223709_20220205T223703_T59GMM,2944.0,2778.0,2734.0,3852.0,3871.0,2897.0,2448.0,0.0196078431372549,0.06274509803921569,20220205T223709_20220205T223703_T59GMM,2966.0,2746.0,2708.0,3872.0,3765.0,2793.0,2322.0,0.023529411764705882,0.06274509803921569,20220205T223709_20220205T223703_T59GMM,2996.0,2798.0,2688.0,3892.0,3765.0,2793.0,2322.0,0.023529411764705882,0.06274509803921569,20220205T223709_20220205T223703_T59GMM,3028.0,2862.0,2654.0,3908.0,3794.0,2807.0,2310.0,0.023529411764705882,0.058823529411764705,20220205T223709_20220205T223703_T59GMM,3132.0,2944.0,2754.0,3992.0,3794.0,2807.0,2310.0,0.023529411764705882,0.058823529411764705,20220205T223709_20220205T223703_T59GMM,2920.0,2812.0,2688.0,3872.0,3871.0,2897.0,2448.0,0.0196078431372549,0.06274509803921569,20220205T223709_20220205T223703_T59GMM,3002.0,2946.0,2842.0,3920.0,3794.0,2807.0,2310.0,0.0196078431372549,0.058823529411764705,20220205T223709_20220205T223703_T59GMM,2770.0,2762.0,2688.0,3796.0,3787.0,2784.0,2358.0,0.0196078431372549,0.06666666666666667,20220205T223709_20220205T223703_T59GMM,3018.0,2844.0,2788.0,3876.0,3776.0,2827.0,2298.0,0.0196078431372549,0.058823529411764705,39.9571424882799,55.8026405067474
2022-02-08 10:28:24,20220207T222541_20220207T222543_T59GMM,2.0,108.0,27.0,0.0,0.0,57.0,65.0,0.792156862745098,0.8980392156862745,20220207T222541_20220207T222543_T59GMM,56.0,116.0,15.0,0.0,0.0,94.0,79.0,0.792156862745098,0.8980392156862745,20220207T222541_20220207T222543_T59GMM,52.0,125.0,28.0,0.0,0.0,94.0,79.0,0.792156862745098,0.9019607843137255,20220207T222541_20220207T222543_T59GMM,36.0,119.0,42.0,0.0,0.0,106.0,96.0,0.792156862745098,0.9019607843137255,20220207T222541_20220207T222543_T59GMM,40.0,120.0,30.0,0.0,0.0,106.0,96.0,0.796078431372549,0.9019607843137255,20220207T222541_20220207T222543_T59GMM,15.0,107.0,40.0,0.0,0.0,57.0,65.0,0.796078431372549,0.8980392156862745,20220207T222541_20220207T222543_T59GMM,49.0,110.0,32.0,0.0,0.0,106.0,96.0,0.792156862745098,0.9019607843137255,20220207T222541_20220207T222543_T59GMM,10.0,106.0,31.0,0.0,0.0,77.0,54.0,0.796078431372549,0.8980392156862745,20220207T222541_20220207T222543_T59GMM,48.0,117.0,31.0,0.0,0.0,114.0,90.0,0.792156862745098,0.9019607843137255,41.9508541322729,58.0730806022756
2022-02-11 10:38:21,20220210T223711_20220210T223708_T59GMM,3054.0,2998.0,2544.0,3780.0,2855.0,1754.0,1372.0,0.09019607843137255,0.11372549019607843,20220210T223711_20220210T223708_T59GMM,3008.0,2952.0,2524.0,3684.0,2830.0,1817.0,1382.0,0.08627450980392157,0.11372549019607843,20220210T223711_20220210T223708_T59GMM,3012.0,2894.0,2552.0,3680.0,2830.0,1817.0,1382.0,0.08627450980392157,0.11372549019607843,20220210T223711_20220210T223708_T59GMM,3012.0,2836.0,2654.0,3724.0,2857.0,1875.0,1382.0,0.08627450980392157,0.11764705882352941,20220210T223711_20220210T223708_T59GMM,3066.0,2844.0,2728.0,3688.0,2857.0,1875.0,1382.0,0.08627450980392157,0.11764705882352941,20220210T223711_20220210T223708_T59GMM,3120.0,2996.0,2532.0,3704.0,2855.0,1754.0,1372.0,0.08627450980392157,0.10980392156862745,20220210T223711_20220210T223708_T59GMM,2996.0,2894.0,2714.0,3680.0,2857.0,1875.0,1382.0,0.08627450980392157,0.11764705882352941,20220210T223711_20220210T223708_T59GMM,3124.0,2962.0,2618.0,3664.0,3042.0,1817.0,1419.0,0.08235294117647059,0.10980392156862745,20220210T223711_20220210T223708_T59GMM,3022.0,2884.0,2702.0,3692.0,3080.0,1901.0,1461.0,0.08235294117647059,0.11764705882352941,41.2303635727717,54.3429530518151
2022-02-13 10:28:19,20220212T222539_20220212T222538_T59GMM,8368.0,8488.0,8688.0,9272.0,8692.0,4727.0,4653.0,0.0,0.0392156862745098,20220212T222539_20220212T222538_T59GMM,8360.0,8496.0,8656.0,9264.0,8680.0,4732.0,4655.0,0.0,0.0392156862745098,20220212T222539_20220212T222538_T59GMM,8304.0,8544.0,8704.0,9272.0,8680.0,4732.0,4655.0,0.0,0.0392156862745098,20220212T222539_20220212T222538_T59GMM,8240.0,8544.0,8768.0,9232.0,8709.0,4784.0,4657.0,0.0,0.03529411764705882,20220212T222539_20220212T222538_T59GMM,8192.0,8544.0,8752.0,9216.0,8709.0,4784.0,4657.0,0.0,0.03529411764705882,20220212T222539_20220212T222538_T59GMM,8368.0,8488.0,8584.0,9272.0,8692.0,4727.0,4653.0,0.0,0.0392156862745098,20220212T222539_20220212T222538_T59GMM,8048.0,8392.0,8696.0,9064.0,8709.0,4784.0,4657.0,0.0,0.03529411764705882,20220212T222539_20220212T222538_T59GMM,8360.0,8520.0,8512.0,9272.0,8697.0,4664.0,4591.0,0.0,0.0392156862745098,20220212T222539_20220212T222538_T59GMM,7992.0,8320.0,8640.0,8936.0,8709.0,4651.0,4602.0,0.0,0.0392156862745098,43.2429312429684,56.6073165115015
2022-02-16 10:38:15,20220215T223659_20220215T223702_T59GMM,86.0,112.0,54.0,0.0,0.0,86.0,81.0,0.7137254901960784,0.8666666666666667,20220215T223659_20220215T223702_T59GMM,97.0,113.0,70.0,0.0,0.0,107.0,90.0,0.7176470588235294,0.8666666666666667,20220215T223659_20220215T223702_T59GMM,89.0,108.0,55.0,0.0,0.0,107.0,90.0,0.7176470588235294,0.8666666666666667,20220215T223659_20220215T223702_T59GMM,88.0,117.0,63.0,0.0,11.0,115.0,112.0,0.7176470588235294,0.8666666666666667,20220215T223659_20220215T223702_T59GMM,73.0,118.0,70.0,0.0,11.0,115.0,112.0,0.7176470588235294,0.8705882352941177,20220215T223659_20220215T223702_T59GMM,68.0,111.0,60.0,0.0,0.0,86.0,81.0,0.7098039215686275,0.8666666666666667,20220215T223659_20220215T223702_T59GMM,61.0,120.0,56.0,0.0,11.0,115.0,112.0,0.7176470588235294,0.8705882352941177,20220215T223659_20220215T223702_T59GMM,59.0,121.0,55.0,0.0,0.0,83.0,72.0,0.7098039215686275,0.8627450980392157,20220215T223659_20220215T223702_T59GMM,72.0,99.0,30.0,0.0,19.0,123.0,112.0,0.7098039215686275,0.8705882352941177,42.576952591829,52.8258212092527
2022-02-18 10:28:26,20220217T222551_20220217T222545_T59GMM,239.0,282.0,309.0,556.0,570.0,453.0,353.0,0.6235294117647059,0.7764705882352941,20220217T222551_20220217T222545_T59GMM,265.0,292.0,302.0,588.0,609.0,474.0,365.0,0.6274509803921569,0.7843137254901961,20220217T222551_20220217T222545_T59GMM,240.0,327.0,311.0,610.0,609.0,474.0,365.0,0.6313725490196078,0.788235294117647,20220217T222551_20220217T222545_T59GMM,280.0,344.0,331.0,634.0,615.0,484.0,388.0,0.6352941176470588,0.792156862745098,20220217T222551_20220217T222545_T59GMM,292.0,368.0,342.0,632.0,615.0,484.0,388.0,0.6352941176470588,0.796078431372549,20220217T222551_20220217T222545_T59GMM,241.0,302.0,307.0,555.0,570.0,453.0,353.0,0.6196078431372549,0.7725490196078432,20220217T222551_20220217T222545_T59GMM,236.0,356.0,334.0,630.0,615.0,484.0,388.0,0.6313725490196078,0.792156862745098,20220217T222551_20220217T222545_T59GMM,242.0,334.0,290.0,566.0,601.0,425.0,360.0,0.611764705882353,0.7647058823529411,20220217T222551_20220217T222545_T59GMM,220.0,354.0,315.0,610.0,610.0,476.0,375.0,0.6274509803921569,0.788235294117647,44.5484838058369,54.9871387565739
2022-02-21 10:38:23,20220220T223711_20220220T223711_T59GMM,12.0,49.0,27.0,0.0,0.0,101.0,63.0,0.8274509803921568,0.9019607843137255,20220220T223711_20220220T223711_T59GMM,14.0,46.0,27.0,0.0,0.0,94.0,83.0,0.8274509803921568,0.9019607843137255,20220220T223711_20220220T223711_T59GMM,6.0,57.0,31.0,0.0,0.0,94.0,83.0,0.8235294117647058,0.9058823529411765,20220220T223711_20220220T223711_T59GMM,7.0,63.0,45.0,0.0,6.0,131.0,90.0,0.8235294117647058,0.9058823529411765,20220220T223711_20220220T223711_T59GMM,9.0,79.0,51.0,0.0,6.0,131.0,90.0,0.8274509803921568,0.9098039215686274,20220220T223711_20220220T223711_T59GMM,12.0,41.0,22.0,0.0,0.0,101.0,63.0,0.8274509803921568,0.9019607843137255,20220220T223711_20220220T223711_T59GMM,14.0,62.0,45.0,0.0,6.0,131.0,90.0,0.8274509803921568,0.9098039215686274,20220220T223711_20220220T223711_T59GMM,0.0,59.0,25.0,0.0,0.0,89.0,66.0,0.8274509803921568,0.8980392156862745,20220220T223711_20220220T223711_T59GMM,10.0,20.0,32.0,0.0,32.0,120.0,74.0,0.8313725490196079,0.9058823529411765,43.9366171345037,51.1641492011586
2022-02-23 10:28:20,20220222T222539_20220222T222539_T59GMM,3544.0,3332.0,3168.0,4808.0,4762.0,3617.0,3122.0,0.011764705882352941,0.050980392156862744,20220222T222539_20220222T222539_T59GMM,3364.0,3272.0,3086.0,4748.0,4472.0,3541.0,2990.0,0.011764705882352941,0.047058823529411764,20220222T222539_20220222T222539_T59GMM,3640.0,3468.0,3284.0,4872.0,4472.0,3541.0,2990.0,0.011764705882352941,0.047058823529411764,20220222T222539_20220222T222539_T59GMM,3780.0,3608.0,3444.0,5004.0,4596.0,3693.0,3055.0,0.011764705882352941,0.047058823529411764,20220222T222539_20220222T222539_T59GMM,3796.0,3688.0,3544.0,5068.0,4596.0,3693.0,3055.0,0.00784313725490196,0.043137254901960784,20220222T222539_20220222T222539_T59GMM,3620.0,3544.0,3380.0,4980.0,4762.0,3617.0,3122.0,0.011764705882352941,0.047058823529411764,20220222T222539_20220222T222539_T59GMM,3892.0,3808.0,3620.0,5244.0,4596.0,3693.0,3055.0,0.00784313725490196,0.043137254901960784,20220222T222539_20220222T222539_T59GMM,3912.0,3636.0,3508.0,5156.0,4667.0,3750.0,3051.0,0.00784313725490196,0.047058823529411764,20220222T222539_20220222T222539_T59GMM,3972.0,3876.0,3728.0,5272.0,4762.0,3882.0,3121.0,0.00784313725490196,0.043137254901960784,45.9286922496937,53.3589396295316
2022-02-26 10:38:17,20220225T223709_20220225T223704_T59GMM,6664.0,6012.0,5524.0,6332.0,6242.0,4137.0,3731.0,0.0,0.0392156862745098,20220225T223709_20220225T223704_T59GMM,6688.0,6024.0,5552.0,6388.0,6185.0,4011.0,3609.0,0.0,0.0392156862745098,20220225T223709_20220225T223704_T59GMM,6768.0,6128.0,5584.0,6392.0,6185.0,4011.0,3609.0,0.0,0.0392156862745098,20220225T223709_20220225T223704_T59GMM,6820.0,6180.0,5644.0,6420.0,6098.0,3946.0,3502.0,0.0,0.0392156862745098,20220225T223709_20220225T223704_T59GMM,6768.0,6240.0,5628.0,6408.0,6098.0,3946.0,3502.0,0.0,0.03529411764705882,20220225T223709_20220225T223704_T59GMM,6616.0,6132.0,5576.0,6344.0,6242.0,4137.0,3731.0,0.0,0.0392156862745098,20220225T223709_20220225T223704_T59GMM,6784.0,6280.0,5732.0,6452.0,6098.0,3946.0,3502.0,0.0,0.0392156862745098,20220225T223709_20220225T223704_T59GMM,6656.0,6196.0,5648.0,6388.0,6275.0,4029.0,3707.0,0.0,0.0392156862745098,20220225T223709_20220225T223704_T59GMM,6844.0,6324.0,5816.0,6484.0,6016.0,3957.0,3407.0,0.0,0.0392156862745098,45.3727149240599,49.5204150053478
2022-02-28 10:28:28,20220227T222551_20220227T222547_T59GMM,652.0,596.0,513.0,884.0,738.0,913.0,767.0,0.3764705882352941,0.5529411764705883,20220227T222551_20220227T222547_T59GMM,736.0,684.0,592.0,1023.0,860.0,957.0,842.0,0.3803921568627451,0.5568627450980392,20220227T222551_20220227T222547_T59GMM,714.0,686.0,602.0,1030.0,860.0,957.0,842.0,0.38823529411764707,0.5647058823529412,20220227T222551_20220227T222547_T59GMM,705.0,654.0,566.0,982.0,848.0,963.0,847.0,0.396078431372549,0.5764705882352941,20220227T222551_20220227T222547_T59GMM,631.0,556.0,501.0,853.0,848.0,963.0,847.0,0.403921568627451,0.5882352941176471,20220227T222551_20220227T222547_T59GMM,652.0,600.0,463.0,907.0,738.0,913.0,767.0,0.3764705882352941,0.5568627450980392,20220227T222551_20220227T222547_T59GMM,643.0,585.0,474.0,845.0,848.0,963.0,847.0,0.40784313725490196,0.592156862745098,20220227T222551_20220227T222547_T59GMM,626.0,590.0,466.0,858.0,696.0,808.0,689.0,0.3803921568627451,0.5647058823529412,20220227T222551_20220227T222547_T59GMM,581.0,566.0,465.0,812.0,725.0,814.0,745.0,0.4117647058823529,0.6,47.3137458932983,51.6197304856125
2022-03-03 10:38:25,20220302T223711_20220302T223712_T59GMM,0.0,49.0,51.0,73.0,78.0,187.0,152.0,0.9294117647058824,0.8862745098039215,20220302T223711_20220302T223712_T59GMM,0.0,58.0,52.0,79.0,87.0,205.0,153.0,0.9333333333333333,0.8901960784313725,20220302T223711_20220302T223712_T59GMM,18.0,77.0,58.0,87.0,87.0,205.0,153.0,0.9294117647058824,0.8901960784313725,20220302T223711_20220302T223712_T59GMM,27.0,56.0,54.0,105.0,65.0,228.0,165.0,0.9294117647058824,0.8901960784313725,20220302T223711_20220302T223712_T59GMM,4.0,65.0,66.0,64.0,65.0,228.0,165.0,0.9333333333333333,0.8941176470588236,20220302T223711_20220302T223712_T59GMM,0.0,50.0,56.0,66.0,78.0,187.0,152.0,0.9294117647058824,0.8862745098039215,20220302T223711_20220302T223712_T59GMM,37.0,53.0,73.0,98.0,65.0,228.0,165.0,0.9333333333333333,0.8901960784313725,20220302T223711_20220302T223712_T59GMM,5.0,59.0,58.0,57.0,98.0,192.0,158.0,0.9254901960784314,0.8784313725490196,20220302T223711_20220302T223712_T59GMM,5.0,36.0,47.0,93.0,98.0,228.0,172.0,0.9294117647058824,0.8901960784313725,46.8154284429151,47.7815372503968
2022-03-05 10:28:22,20220304T222539_20220304T222541_T59GMM,701.0,694.0,669.0,1362.0,1419.0,1026.0,798.0,0.5372549019607843,0.7294117647058823,20220304T222539_20220304T222541_T59GMM,693.0,702.0,670.0,1344.0,1425.0,1058.0,803.0,0.5411764705882353,0.7372549019607844,20220304T222539_20220304T222541_T59GMM,676.0,714.0,669.0,1360.0,1425.0,1058.0,803.0,0.5450980392156862,0.7411764705882353,20220304T222539_20220304T222541_T59GMM,726.0,719.0,686.0,1398.0,1473.0,1088.0,807.0,0.5490196078431373,0.7490196078431373,20220304T222539_20220304T222541_T59GMM,747.0,752.0,700.0,1410.0,1473.0,1088.0,807.0,0.5529411764705883,0.7529411764705882,20220304T222539_20220304T222541_T59GMM,676.0,709.0,650.0,1350.0,1419.0,1026.0,798.0,0.5333333333333333,0.7215686274509804,20220304T222539_20220304T222541_T59GMM,701.0,730.0,689.0,1368.0,1473.0,1088.0,807.0,0.5490196078431373,0.7490196078431373,20220304T222539_20220304T222541_T59GMM,695.0,684.0,634.0,1352.0,1440.0,1020.0,763.0,0.5254901960784314,0.7176470588235294,20220304T222539_20220304T222541_T59GMM,705.0,726.0,684.0,1370.0,1447.0,1046.0,798.0,0.5450980392156862,0.7411764705882353,48.766710485011,49.9235733806058
2022-03-08 10:38:19,20220307T223709_20220307T223706_T59GMM,15.0,0.0,0.0,0.0,0.0,48.0,44.0,0.9058823529411765,0.9058823529411765,20220307T223709_20220307T223706_T59GMM,22.0,1.0,0.0,0.0,0.0,68.0,81.0,0.9058823529411765,0.9098039215686274,20220307T223709_20220307T223706_T59GMM,28.0,0.0,0.0,0.0,0.0,68.0,81.0,0.9019607843137255,0.9098039215686274,20220307T223709_20220307T223706_T59GMM,28.0,0.0,0.0,0.0,0.0,73.0,68.0,0.9019607843137255,0.9137254901960784,20220307T223709_20220307T223706_T59GMM,28.0,17.0,0.0,0.0,0.0,73.0,68.0,0.9098039215686274,0.9137254901960784,20220307T223709_20220307T223706_T59GMM,20.0,0.0,0.0,0.0,0.0,48.0,44.0,0.9058823529411765,0.9058823529411765,20220307T223709_20220307T223706_T59GMM,23.0,1.0,0.0,0.0,0.0,73.0,68.0,0.9019607843137255,0.9137254901960784,20220307T223709_20220307T223706_T59GMM,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.9019607843137255,0.9058823529411765,20220307T223709_20220307T223706_T59GMM,0.0,0.0,0.0,0.0,0.0,54.0,66.0,0.8980392156862745,0.9137254901960784,48.3212032859414,46.1019182345672
2022-03-10 10:28:29,20220309T222551_20220309T222548_T59GMM,10696.0,9776.0,9368.0,9000.0,8789.0,6140.0,4597.0,0.00392156862745098,0.03529411764705882,20220309T222551_20220309T222548_T59GMM,10616.0,9680.0,9320.0,8944.0,8836.0,6113.0,4543.0,0.00392156862745098,0.03529411764705882,20220309T222551_20220309T222548_T59GMM,10592.0,9704.0,9304.0,9000.0,8836.0,6113.0,4543.0,0.00392156862745098,0.03529411764705882,20220309T222551_20220309T222548_T59GMM,10656.0,9848.0,9352.0,9040.0,8910.0,6178.0,4583.0,0.00392156862745098,0.03137254901960784,20220309T222551_20220309T222548_T59GMM,10760.0,9872.0,9376.0,9080.0,8910.0,6178.0,4583.0,0.00392156862745098,0.03137254901960784,20220309T222551_20220309T222548_T59GMM,10656.0,9792.0,9336.0,9048.0,8789.0,6140.0,4597.0,0.00392156862745098,0.0392156862745098,20220309T222551_20220309T222548_T59GMM,10744.0,9832.0,9432.0,9104.0,8910.0,6178.0,4583.0,0.00392156862745098,0.03137254901960784,20220309T222551_20220309T222548_T59GMM,10784.0,9856.0,9464.0,9128.0,8923.0,6195.0,4639.0,0.00392156862745098,0.0392156862745098,20220309T222551_20220309T222548_T59GMM,10760.0,9904.0,9448.0,9128.0,8970.0,6241.0,4610.0,0.00392156862745098,0.03137254901960784,50.2185225635748,48.1659232815394
2022-03-13 10:38:26,20220312T223711_20220312T223713_T59GMM,9408.0,8736.0,8480.0,8600.0,8243.0,5345.0,3751.0,0.0,0.03529411764705882,20220312T223711_20220312T223713_T59GMM,9192.0,8616.0,8328.0,8512.0,8092.0,5070.0,3436.0,0.0,0.03529411764705882,20220312T223711_20220312T223713_T59GMM,9000.0,8424.0,8176.0,8328.0,8092.0,5070.0,3436.0,0.0,0.03529411764705882,20220312T223711_20220312T223713_T59GMM,8736.0,8224.0,7992.0,8088.0,7787.0,4712.0,3078.0,0.0,0.03529411764705882,20220312T223711_20220312T223713_T59GMM,8488.0,8000.0,7784.0,7920.0,7787.0,4712.0,3078.0,0.0,0.03529411764705882,20220312T223711_20220312T223713_T59GMM,9360.0,8816.0,8576.0,8640.0,8243.0,5345.0,3751.0,0.0,0.03529411764705882,20220312T223711_20220312T223713_T59GMM,8640.0,8040.0,7800.0,7992.0,7787.0,4712.0,3078.0,0.0,0.03529411764705882,20220312T223711_20220312T223713_T59GMM,9344.0,8832.0,8568.0,8672.0,8407.0,5495.0,3892.0,0.0,0.03529411764705882,20220312T223711_20220312T223713_T59GMM,8752.0,8160.0,7960.0,8080.0,7843.0,4851.0,3216.0,0.0,0.03529411764705882,49.8257835244905,44.3754592832985
2022-03-15 10:28:23,20220314T222539_20220314T222542_T59GMM,9728.0,8928.0,8632.0,8688.0,8266.0,5866.0,4532.0,0.0,0.0392156862745098,20220314T222539_20220314T222542_T59GMM,9720.0,8920.0,8656.0,8624.0,8375.0,5917.0,4818.0,0.0,0.03529411764705882,20220314T222539_20220314T222542_T59GMM,9680.0,8872.0,8608.0,8592.0,8375.0,5917.0,4818.0,0.0,0.03529411764705882,20220314T222539_20220314T222542_T59GMM,9656.0,8896.0,8624.0,8656.0,8398.0,5931.0,4863.0,0.0,0.03529411764705882,20220314T222539_20220314T222542_T59GMM,9664.0,8976.0,8656.0,8664.0,8398.0,5931.0,4863.0,0.0,0.03137254901960784,20220314T222539_20220314T222542_T59GMM,9664.0,8928.0,8608.0,8720.0,8266.0,5866.0,4532.0,0.0,0.0392156862745098,20220314T222539_20220314T222542_T59GMM,9608.0,8912.0,8632.0,8608.0,8398.0,5931.0,4863.0,0.0,0.03529411764705882,20220314T222539_20220314T222542_T59GMM,9632.0,8888.0,8600.0,8688.0,8366.0,5919.0,4925.0,0.0,0.0392156862745098,20220314T222539_20220314T222542_T59GMM,9592.0,8880.0,8568.0,8592.0,8455.0,5914.0,5051.0,0.0,0.03529411764705882,51.7216844941402,46.4836946885643
2022-03-18 10:38:20,20220317T223709_20220317T223707_T59GMM,74.0,35.0,13.0,0.0,0.0,36.0,41.0,0.6862745098039216,0.8705882352941177,20220317T223709_20220317T223707_T59GMM,96.0,31.0,22.0,0.0,0.0,67.0,49.0,0.6901960784313725,0.8705882352941177,20220317T223709_20220317T223707_T59GMM,89.0,65.0,40.0,0.0,0.0,67.0,49.0,0.6901960784313725,0.8666666666666667,20220317T223709_20220317T223707_T59GMM,125.0,79.0,43.0,0.0,0.0,78.0,55.0,0.6941176470588235,0.8627450980392157,20220317T223709_20220317T223707_T59GMM,106.0,98.0,49.0,0.0,0.0,78.0,55.0,0.7019607843137254,0.8627450980392157,20220317T223709_20220317T223707_T59GMM,50.0,25.0,5.0,0.0,0.0,36.0,41.0,0.6823529411764706,0.8745098039215686,20220317T223709_20220317T223707_T59GMM,81.0,108.0,25.0,0.0,0.0,78.0,55.0,0.6980392156862745,0.8666666666666667,20220317T223709_20220317T223707_T59GMM,53.0,28.0,0.0,0.0,0.0,44.0,47.0,0.6784313725490196,0.8745098039215686,20220317T223709_20220317T223707_T59GMM,76.0,69.0,10.0,0.0,0.0,80.0,45.0,0.6980392156862745,0.8705882352941177,51.376386503333,42.7389104809014
2022-03-20 10:28:29,20220319T222551_20220319T222548_T59GMM,6068.0,5756.0,5484.0,6172.0,6147.0,4707.0,3937.0,0.00392156862745098,0.03529411764705882,20220319T222551_20220319T222548_T59GMM,6144.0,5836.0,5560.0,6300.0,6349.0,4784.0,4059.0,0.0,0.03529411764705882,20220319T222551_20220319T222548_T59GMM,6240.0,5860.0,5620.0,6288.0,6349.0,4784.0,4059.0,0.0,0.03529411764705882,20220319T222551_20220319T222548_T59GMM,6276.0,5948.0,5736.0,6292.0,6470.0,4876.0,4132.0,0.0,0.03529411764705882,20220319T222551_20220319T222548_T59GMM,6236.0,5968.0,5776.0,6348.0,6470.0,4876.0,4132.0,0.0,0.03529411764705882,20220319T222551_20220319T222548_T59GMM,5996.0,5780.0,5488.0,6092.0,6147.0,4707.0,3937.0,0.00392156862745098,0.0392156862745098,20220319T222551_20220319T222548_T59GMM,6216.0,5916.0,5736.0,6288.0,6470.0,4876.0,4132.0,0.0,0.03529411764705882,20220319T222551_20220319T222548_T59GMM,5996.0,5716.0,5488.0,6068.0,6093.0,4644.0,3913.0,0.00392156862745098,0.0392156862745098,20220319T222551_20220319T222548_T59GMM,6208.0,5908.0,5704.0,6268.0,6398.0,4846.0,4060.0,0.0,0.03529411764705882,53.2172664221021,44.7850585205925
2022-03-23 10:38:25,20220322T223711_20220322T223712_T59GMM,4.0,46.0,50.0,26.0,51.0,119.0,110.0,0.6980392156862745,0.8745098039215686,20220322T223711_20220322T223712_T59GMM,8.0,56.0,38.0,28.0,40.0,164.0,122.0,0.6980392156862745,0.8745098039215686,20220322T223711_20220322T223712_T59GMM,0.0,72.0,34.0,37.0,40.0,164.0,122.0,0.6980392156862745,0.8745098039215686,20220322T223711_20220322T223712_T59GMM,12.0,62.0,47.0,27.0,51.0,178.0,134.0,0.7019607843137254,0.8745098039215686,20220322T223711_20220322T223712_T59GMM,6.0,75.0,56.0,33.0,51.0,178.0,134.0,0.7058823529411765,0.8745098039215686,20220322T223711_20220322T223712_T59GMM,0.0,51.0,32.0,25.0,51.0,119.0,110.0,0.6980392156862745,0.8705882352941177,20220322T223711_20220322T223712_T59GMM,23.0,75.0,47.0,45.0,51.0,178.0,134.0,0.7019607843137254,0.8745098039215686,20220322T223711_20220322T223712_T59GMM,0.0,44.0,45.0,3.0,59.0,123.0,114.0,0.6941176470588235,0.8705882352941177,20220322T223711_20220322T223712_T59GMM,0.0,62.0,32.0,26.0,94.0,150.0,149.0,0.6980392156862745,0.8745098039215686,52.9189449966349,41.0997203115551
2022-03-25 10:28:23,20220324T222539_20220324T222541_T59GMM,1194.0,1250.0,1214.0,1896.0,2050.0,1796.0,1699.0,0.20784313725490197,0.3215686274509804,20220324T222539_20220324T222541_T59GMM,1214.0,1220.0,1168.0,1862.0,1974.0,1736.0,1643.0,0.2235294117647059,0.33725490196078434,20220324T222539_20220324T222541_T59GMM,1246.0,1210.0,1116.0,1842.0,1974.0,1736.0,1643.0,0.23921568627450981,0.35294117647058826,20220324T222539_20220324T222541_T59GMM,1218.0,1226.0,1130.0,1904.0,1918.0,1689.0,1563.0,0.2549019607843137,0.37254901960784315,20220324T222539_20220324T222541_T59GMM,1176.0,1194.0,1104.0,1850.0,1918.0,1689.0,1563.0,0.27058823529411763,0.39215686274509803,20220324T222539_20220324T222541_T59GMM,1158.0,1170.0,1156.0,1828.0,2050.0,1796.0,1699.0,0.20392156862745098,0.3215686274509804,20220324T222539_20220324T222541_T59GMM,1172.0,1206.0,1090.0,1846.0,1918.0,1689.0,1563.0,0.2627450980392157,0.39215686274509803,20220324T222539_20220324T222541_T59GMM,1190.0,1158.0,1098.0,1802.0,1967.0,1703.0,1600.0,0.2,0.3254901960784314,20220324T222539_20220324T222541_T59GMM,1102.0,1128.0,1072.0,1700.0,1836.0,1650.0,1524.0,0.25882352941176473,0.39215686274509803,54.7496723600887,43.190127688667
