timestamp,B2,B3,B4,B8,B8A
2021-03-07,1078.75,817.4499999999999,607.0,650.3,792.275
2021-03-09,9752.3,9255.425,9680.699999999999,9890.449999999999,9956.5
2021-03-12,746.775,568.875,313.5,217.2,237.85
2021-03-14,9274.425000000001,8790.675,9181.275,9444.275,9421.15
2021-03-17,1986.85,1992.025,2211.2,2031.45,3002.875
2021-03-19,4328.7,3962.3999999999996,4042.8999999999996,4348.349999999999,4656.0
2021-03-22,781.0749999999999,603.475,317.825,203.89999999999998,243.95
2021-03-24,5037.15,4716.349999999999,4963.275,5274.275,5593.15
2021-03-27,5153.225,4856.15,5082.575,5806.95,5891.0
2021-03-29,4763.099999999999,4524.025,4714.95,5278.125,5386.875
2021-04-01,8005.424999999999,7520.125,7889.099999999999,8075.35,8211.3
2021-04-03,967.875,769.175,493.59999999999997,383.0,392.7
2021-04-06,2056.5499999999997,1860.925,1865.7749999999999,2222.225,2473.075
2021-04-08,908.675,688.875,376.225,230.89999999999998,222.175
2021-04-11,5357.85,5137.724999999999,5456.675,5534.825,6039.0
2021-04-13,925.6999999999999,722.3,404.4,270.525,259.72499999999997
2021-04-16,4866.349999999999,4974.275,5765.125,6594.375,7811.4
2021-04-18,1498.6499999999999,1371.225,1103.5,1177.85,1328.2749999999999
2021-04-21,879.525,662.175,365.475,242.92499999999998,242.17499999999998
2021-04-23,4955.675,4573.549999999999,4768.6,5784.675,5956.3
2021-04-26,941.525,748.8,434.42499999999995,275.09999999999997,291.025
2021-04-28,1030.3,945.175,515.175,983.325,1039.95
2021-05-01,921.525,710.8,403.3,230.75,225.15
2021-05-03,1066.55,832.025,516.375,407.125,451.525
2021-05-06,985.2,736.9,450.72499999999997,338.55,343.42499999999995
2021-05-08,2964.5499999999997,2720.2999999999997,2721.175,3011.65,3659.725
2021-05-11,1088.4,820.35,485.75,299.625,309.5
2021-05-13,1045.675,811.55,484.72499999999997,299.79999999999995,295.425
2021-05-16,985.775,754.375,447.47499999999997,414.575,465.45
2021-05-18,1107.375,776.825,525.15,558.725,353.175
2021-05-21,999.625,741.925,440.15,355.875,404.22499999999997
2021-05-23,4141.7,3630.875,3798.95,4035.425,4342.15
2021-05-26,1748.7749999999999,1397.2,1141.6,1338.95,1376.7
2021-05-28,6645.025,5926.2,6352.875,6626.625,6687.5
2021-05-31,2955.975,2528.825,2593.375,2628.875,2664.8
2021-06-02,1780.8,1745.425,1864.425,952.025,810.8
2021-06-05,7712.825,7031.25,7588.25,7954.55,8093.575
2021-06-07,1796.3999999999999,1735.8999999999999,1808.75,836.675,723.0
2021-06-10,1814.5249999999999,1829.7749999999999,2001.575,1084.625,928.8749999999999
2021-06-12,6673.0,6141.325,6521.575,6808.4,6820.099999999999
2021-06-15,3535.7749999999996,3002.525,3052.1,2962.275,3154.475
2021-06-17,1513.3999999999999,1067.175,810.775,437.72499999999997,382.59999999999997
2021-06-20,1591.975,1180.775,968.0,633.025,644.125
2021-06-22,2905.25,2489.1,2615.9,2666.575,2941.075
2021-06-25,1784.525,1757.35,1854.5249999999999,831.925,725.475
2021-06-27,3849.7999999999997,3068.375,2869.4,3636.6,3223.575
2021-06-30,1712.05,1689.1,1749.7749999999999,774.3249999999999,626.3249999999999
2021-07-02,1780.825,1691.0749999999998,1748.625,768.725,612.95
2021-07-05,3168.725,3126.0499999999997,3308.9249999999997,2872.675,2939.975
2021-07-07,1752.25,1679.35,1718.175,693.775,545.85
2021-07-10,1705.5249999999999,1682.425,1704.875,676.35,569.925
2021-07-12,1761.1499999999999,1686.125,1713.05,683.35,549.225
2021-07-15,5685.349999999999,5219.625,5673.25,6154.25,6285.775
2021-07-17,9146.375,8307.875,9009.25,9456.3,9478.025
2021-07-20,4297.525,3832.725,3994.9249999999997,4788.8,4803.925
2021-07-22,1507.7,1409.0,1298.375,444.2,370.625
2021-07-25,4414.2,4019.8999999999996,4411.425,4707.225,5206.925
2021-07-27,2404.725,2041.725,1957.675,2093.4249999999997,1971.025
2021-07-30,1848.6999999999998,1837.05,1776.125,848.875,793.75
2021-08-01,4048.275,3557.8999999999996,3739.0249999999996,3734.8499999999995,4076.5
2021-08-04,4132.525,3739.075,4047.6749999999997,4386.075,4858.075
2021-08-06,1609.1,1596.925,1462.875,473.34999999999997,399.25
2021-08-09,1338.525,971.225,680.125,279.09999999999997,259.0
2021-08-11,7322.875,6681.0,7167.424999999999,7581.599999999999,7599.175
2021-08-14,1641.625,1577.2749999999999,1437.925,831.075,810.425
2021-08-16,7420.9,6637.05,7082.875,7431.45,7343.45
2021-08-19,1429.9,1454.325,1204.35,364.5,313.425
2021-08-21,4493.8,4104.349999999999,4221.65,4805.65,4821.875
2021-08-24,1306.825,1278.25,981.975,324.875,314.275
2021-08-26,4731.85,4346.75,4514.75,4674.975,5066.025
2021-08-29,1376.25,1077.525,768.6,408.05,391.4
2021-08-31,1189.975,1113.1,756.2,280.625,265.925
2021-09-03,1232.8,1167.1,808.9,482.65,464.075
2021-09-05,4688.525,4226.275,4483.099999999999,4773.35,5203.25
2021-09-08,1172.25,1137.325,767.35,380.72499999999997,386.85
2021-09-10,1167.75,1100.45,769.925,376.575,374.2
2021-09-13,2977.7,2760.425,2753.375,3829.775,3965.7999999999997
2021-09-15,1861.825,1670.0749999999998,1601.1,2227.95,2909.875
2021-09-18,1659.2,1461.325,1236.75,1549.45,1641.375
2021-09-20,4717.575,4393.325,4612.925,5528.375,5718.575
2021-09-23,850.3249999999999,721.575,427.025,250.325,256.75
2021-09-25,1062.175,791.35,481.325,282.725,277.275
2021-09-28,672.5,415.0,224.75,137.625,124.52499999999999
2021-09-30,884.4499999999999,689.675,410.47499999999997,305.9,311.45
2021-10-03,7306.75,6707.849999999999,7084.15,7065.475,7516.349999999999
2021-10-05,9065.85,8501.8,8980.3,9111.1,9406.25
2021-10-08,2375.3,2235.25,2225.725,3655.7,3892.15
2021-10-10,4886.025,4495.9,4652.075,5357.025,5496.025
2021-10-13,769.55,563.125,335.7,248.29999999999998,254.39999999999998
2021-10-15,923.725,674.1,423.825,388.325,412.25
2021-10-18,886.025,676.975,458.4,416.09999999999997,583.3
2021-10-20,7886.725,7441.424999999999,7968.925,8337.925,8540.625
2021-10-23,837.875,608.875,383.17499999999995,376.775,415.75
2021-10-25,8297.0,7855.749999999999,8319.949999999999,8597.324999999999,9111.949999999999
2021-10-28,5673.75,5341.65,5611.65,6095.325,6412.25
2021-10-30,756.675,502.3,275.275,220.625,210.475
2021-11-02,1384.5,1119.4,881.5749999999999,1414.7,1344.3
2021-11-04,790.625,550.3,304.625,252.025,258.75
2021-11-07,718.6999999999999,499.22499999999997,273.125,230.2,255.67499999999998
2021-11-09,4599.125,4388.25,4491.225,5861.075,6035.125
2021-11-12,7630.224999999999,7076.575,7351.974999999999,7350.775,7519.375
2021-11-14,845.175,676.175,347.675,241.975,245.54999999999998
2021-11-17,776.05,577.25,315.325,295.125,298.5
2021-11-19,6271.099999999999,5954.775,6163.525,6983.025000000001,7079.124999999999
2021-11-22,6388.724999999999,6021.325,6260.625,7055.45,7235.175
2021-11-24,1299.5,1069.525,854.9,1478.4,1560.425
2021-11-27,4245.049999999999,3963.0,3975.1499999999996,4908.575,5001.7
2021-11-29,1413.35,1163.925,772.0749999999999,757.85,828.5999999999999
2021-12-02,879.1,647.9499999999999,368.4,302.5,325.025
2021-12-04,6516.7,6067.05,6213.825,6644.575,6680.825
2021-12-07,3153.85,2933.95,2926.6,4021.525,4083.825
2021-12-09,5043.925,4744.575,4882.849999999999,5526.625,6024.0
2021-12-12,2127.075,1862.6,1721.0,2312.725,2664.325
2021-12-14,8064.75,7586.85,7816.625,7779.0,8029.125
2021-12-17,777.125,612.75,359.95,436.04999999999995,439.325
2021-12-19,1193.4,1007.775,900.9499999999999,1342.725,1949.45
2021-12-22,826.8249999999999,645.525,440.09999999999997,391.75,459.2
2021-12-24,1926.925,1626.2,1464.55,1805.0249999999999,1879.6499999999999
2021-12-27,7062.224999999999,6731.425,7039.55,7492.025,7908.05
2021-12-29,707.4,471.575,257.3,237.75,238.67499999999998
2022-01-01,1474.55,1335.3,1158.85,2005.625,2164.0
2022-01-03,7481.175,7117.0,7383.099999999999,8058.375,8347.949999999999
2022-01-06,645.6,424.22499999999997,231.1,188.075,205.6
2022-01-08,8590.375,8155.525,8469.475,8687.85,8726.0
2022-01-11,3102.425,2852.425,2840.9,3586.725,3846.675
2022-01-13,724.0,477.9,259.525,246.4,238.225
2022-01-16,1616.875,1461.425,1331.725,2003.05,2245.0
2022-01-21,1389.425,1228.225,1121.225,1201.875,1510.225
2022-01-23,6099.7,5762.525,5959.575,6279.724999999999,6652.299999999999
2022-01-26,1018.15,735.925,472.875,744.9,413.4
2022-01-28,995.175,797.1999999999999,576.725,812.9499999999999,935.175
2022-01-31,1598.225,1447.0249999999999,1286.5,2248.4249999999997,2526.0
2022-02-02,7580.224999999999,7174.45,7442.825,7381.525,7796.749999999999
2022-02-05,2761.5,2549.2749999999996,2518.0499999999997,3388.35,3630.75
2022-02-07,832.725,631.775,356.675,245.35,261.72499999999997
2022-02-10,2637.5,2432.2,2380.525,3196.7,3082.4249999999997
2022-02-12,8228.199999999999,7963.474999999999,8335.525,8350.4,8740.75
2022-02-15,762.9,549.425,327.35,238.17499999999998,266.97499999999997
2022-02-17,992.525,783.1999999999999,580.6,762.075,853.4499999999999
2022-02-20,692.35,463.525,269.7,221.625,229.42499999999998
2022-02-22,3682.5,3424.375,3440.25,4728.05,4685.25
2022-02-25,5571.45,5169.65,5283.2,5651.325,5840.8
2022-02-27,1352.925,1057.475,816.7,1023.575,1020.0
2022-03-02,741.225,517.175,326.025,377.8,379.125
2022-03-04,1427.45,1174.8,982.85,1464.55,1632.35
2022-03-07,739.1,489.15,272.8,210.55,235.275
2022-03-09,7183.025,6908.925,7369.0,7425.4,7990.999999999999
2022-03-12,6821.775,6551.025,6972.875,7183.3,7614.2
2022-03-14,7378.525,7003.375,7341.95,7487.725,7927.175
2022-03-17,787.875,503.05,287.05,212.725,216.975
2022-03-19,4549.2,4339.05,4554.05,5183.975,5751.1
2022-03-22,778.35,539.4749999999999,328.45,290.275,325.275
2022-03-24,1606.2,1340.8,1168.5,1674.075,1872.8249999999998
2022-03-27,787.675,510.97499999999997,285.22499999999997,213.04999999999998,229.075
2022-03-29,811.75,535.725,300.275,235.75,250.175
2022-04-01,742.225,495.0,278.325,221.275,247.17499999999998
2022-04-03,5760.875,5502.599999999999,5851.525,6259.15,6596.625
2022-04-06,767.025,513.1,293.47499999999997,226.29999999999998,240.3
2022-04-08,832.4,581.4,338.72499999999997,249.89999999999998,261.325
2022-04-11,8838.95,8268.125,8701.175,8654.074999999999,8805.574999999999
2022-04-13,863.625,592.925,349.975,226.52499999999998,244.85
2022-04-16,7178.674999999999,6769.05,7219.049999999999,7454.924999999999,7722.7
2022-04-18,1756.35,1533.5,1397.325,1927.95,2090.7999999999997
2022-04-21,1146.4,776.625,579.9,536.6999999999999,567.9749999999999
2022-04-23,3515.525,3070.725,3040.975,3772.375,3840.7999999999997
2022-04-26,1203.7,974.575,805.4,1377.075,1584.15
2022-04-28,918.15,607.9,353.95,266.925,263.75
2022-05-01,872.8499999999999,563.725,330.775,268.45,259.95
2022-05-03,967.7,625.475,373.05,247.85,274.175
2022-05-06,3063.9249999999997,2826.75,2836.325,3458.375,3472.825
2022-05-08,5502.6,5139.525,5636.6,5947.775,6719.349999999999
2022-05-11,928.225,620.425,373.975,283.09999999999997,282.775
2022-05-13,4964.225,4594.6,4813.825,5480.45,5799.475
2022-05-16,958.425,603.05,351.325,252.4,256.525
2022-05-18,10041.9,9490.699999999999,10573.65,10724.475,11285.125
2022-05-21,1666.35,1339.375,1221.45,2097.2,2188.325
2022-05-23,1045.975,633.35,374.4,272.9,274.3
2022-05-26,991.15,613.725,381.09999999999997,259.5,285.525
2022-05-28,1106.25,718.35,453.525,384.72499999999997,393.09999999999997
2022-05-31,2348.3,1938.35,1795.8999999999999,2451.275,2617.75
2022-06-02,2716.275,2286.775,2324.875,2929.1,3386.6499999999996
2022-06-05,1028.3,646.125,377.875,256.875,275.975
2022-06-07,1097.425,708.025,442.375,349.65,414.375
2022-06-10,9262.824999999999,8377.55,9379.175,9914.175,9957.55
2022-06-12,5036.175,4499.099999999999,5062.575,5960.9,6355.275
2022-06-15,1289.825,958.5999999999999,626.0749999999999,415.95,408.15
2022-06-17,1154.525,759.8499999999999,469.875,331.525,307.775
2022-06-20,1162.325,771.125,476.75,337.225,329.025
2022-06-22,3156.975,2703.75,2699.525,3477.6,3582.075
2022-06-25,1109.7,728.45,448.6,320.375,319.85
2022-06-27,2184.95,1680.725,1664.975,1767.875,2016.2499999999998
2022-06-30,1106.475,705.475,453.525,312.75,350.875
2022-07-02,1182.275,744.925,480.2,341.15,359.05
2022-07-05,2421.075,1974.5,1970.875,2168.5499999999997,2281.425
2022-07-07,7083.25,6608.05,7216.275,7482.2,8627.3
2022-07-10,1220.7,811.975,532.95,395.55,396.275
2022-07-12,2303.275,1771.225,1645.675,1197.8999999999999,1695.8
2022-07-15,1301.3,856.625,558.25,356.475,349.95
2022-07-17,6953.724999999999,6195.55,6825.125,6942.275,7385.974999999999
2022-07-20,1769.975,1507.75,1408.65,1032.55,1049.4
2022-07-22,1491.325,1321.6,1113.5249999999999,432.4,383.075
2022-07-25,7363.875,6759.15,7389.45,7604.4,7820.4
2022-07-27,5524.724999999999,4934.3,5298.05,5961.875,6023.3
2022-07-30,1507.9499999999998,1170.15,873.875,424.8,408.4
2022-08-01,3031.2999999999997,2754.975,2740.675,2969.0,3166.075
2022-08-04,4744.95,4156.3,4167.825,4988.8,4776.674999999999
2022-08-06,1257.95,1060.9,770.6999999999999,353.625,345.34999999999997
2022-08-09,1657.5249999999999,1509.825,1297.825,517.225,445.75
2022-08-11,1486.9,1350.85,1078.925,417.79999999999995,363.075
2022-08-14,3074.9,2728.25,2654.975,2980.4,2993.15
2022-08-16,2458.4,2175.7,2108.325,2295.45,2400.2749999999996
2022-08-19,1313.925,1263.925,994.95,372.825,358.1
2022-08-21,6249.275,5673.675,6040.625,6034.1,6452.5
2022-08-24,5316.6,4784.224999999999,4983.7,5346.975,5406.525
2022-08-26,1161.475,996.25,652.825,324.775,315.85
2022-08-29,1052.875,905.65,582.325,303.525,295.625
2022-08-31,6018.675,5607.15,6039.85,6185.425,6604.375
2022-09-03,960.175,801.375,473.42499999999995,301.8,304.075
2022-09-05,1059.975,875.425,578.6,334.25,310.125
2022-09-08,1013.875,824.55,512.375,330.17499999999995,345.375
2022-09-10,4001.2749999999996,3668.65,3821.1,4507.825,4834.125
2022-09-13,917.1499999999999,690.225,415.375,294.275,299.25
2022-09-15,1017.025,751.725,481.875,379.75,406.875
2022-09-18,7149.775,6735.55,7191.374999999999,7566.875,7748.099999999999
2022-09-20,3346.075,3018.725,3112.2999999999997,3696.5249999999996,4087.1749999999997
2022-09-23,826.275,589.725,343.625,266.95,299.075
2022-09-25,6318.474999999999,5857.375,6149.05,6783.724999999999,6957.3
2022-09-28,2918.725,2493.675,2262.5499999999997,3280.2999999999997,2690.35
2022-09-30,4970.45,4659.525,4950.9,5761.9,5941.6
2022-10-03,3564.1749999999997,3279.575,3270.9249999999997,4207.125,4269.974999999999
2022-10-05,1648.625,1277.8,1107.625,1784.5249999999999,1979.05
2022-10-08,847.95,640.3,439.67499999999995,506.34999999999997,530.525
2022-10-10,799.0,556.925,318.15,266.4,269.22499999999997
2022-10-13,2050.375,1944.6,1959.3999999999999,3116.0,3312.125
2022-10-15,3198.35,3041.9249999999997,3088.325,4595.7,4937.825
2022-10-18,830.4,625.85,397.65,527.1999999999999,503.05
2022-10-20,842.875,620.275,372.47499999999997,386.825,404.47499999999997
2022-10-23,3896.2749999999996,3704.75,3849.35,4566.95,4951.45
2022-10-25,1065.925,869.775,675.225,1015.15,1184.0
2022-10-28,7170.75,6773.525,7102.224999999999,7537.95,7789.25
2022-10-30,6630.325,6218.799999999999,6451.849999999999,7065.075,7212.625
2022-11-02,829.275,682.1,357.2,281.09999999999997,303.2
2022-11-04,1442.65,1345.7,959.8249999999999,1321.425,1398.7749999999999
2022-11-09,5298.925,4989.225,5152.3,5988.85,6358.525
2022-11-12,751.725,553.275,308.8,285.55,316.95
2022-11-14,755.275,528.775,292.275,296.05,309.525
2022-11-17,5375.05,4890.0,5042.775,5221.775,5687.35
2022-11-19,3656.275,3462.825,3447.75,4437.125,4747.974999999999
2022-11-22,1211.2,1303.8999999999999,908.65,397.84999999999997,381.075
2022-11-24,1376.0,1449.875,1061.725,472.5,432.95
2022-11-27,1182.2749999999999,1227.675,817.95,391.0,421.425
2022-11-29,7261.924999999999,6827.875,7058.775,7532.025,7511.45
2022-12-02,1162.875,1121.225,716.125,670.325,726.1999999999999
2022-12-04,5906.05,5552.375,5734.075,6177.95,6509.674999999999
2022-12-07,6547.95,6226.15,6447.65,6986.125,7315.125
2022-12-09,854.75,678.725,381.9,304.95,318.575
2022-12-14,6484.45,6146.775,6350.875,6980.7,7273.925
2022-12-17,7810.724999999999,7440.85,7779.25,7905.974999999999,8438.6
2022-12-19,5946.375,5636.525,5819.225,6317.25,6819.9
2022-12-22,4770.349999999999,4581.9,4802.025,5626.45,6168.075
2022-12-24,1511.525,1431.925,1116.7,1570.7749999999999,1825.725
2022-12-27,867.9,809.9,488.125,285.72499999999997,299.59999999999997
2022-12-29,6307.849999999999,6162.349999999999,6531.049999999999,6794.425,7587.249999999999
2023-01-01,7053.275,6846.624999999999,7262.925,7466.825,7994.624999999999
2023-01-03,2933.25,2586.875,2502.1749999999997,3822.975,4302.825
2023-01-06,5698.3,5338.3,5474.8,5810.825,6227.099999999999
2023-01-08,1120.225,1158.2,823.85,371.775,332.8
2023-01-11,2651.825,2449.4249999999997,2384.0499999999997,3051.0499999999997,3309.975
2023-01-13,4311.575,3901.525,3888.95,4572.3,4977.75
2023-01-16,6991.3,6608.8,6801.35,6740.875,7045.925
2023-01-18,803.15,599.3249999999999,347.525,272.6,277.5
2023-01-21,754.925,557.45,329.97499999999997,266.75,304.775
2023-01-23,5475.75,5220.225,5465.975,5987.075,6446.95
2023-01-26,970.0,751.125,540.225,693.275,668.225
2023-01-28,798.65,551.275,313.075,258.34999999999997,277.59999999999997
2023-01-31,4418.05,4215.45,4346.175,5233.775,5802.674999999999
2023-02-02,1152.925,1042.175,758.05,978.775,1013.1
2023-02-05,837.75,761.375,464.125,284.95,290.15
2023-02-07,895.8,750.375,446.15,288.95,289.59999999999997
2023-02-10,1499.5,1211.3,1010.7249999999999,1195.2,1303.325
2023-02-12,785.9,582.725,349.175,288.325,306.47499999999997
2023-02-15,784.1,579.575,360.95,292.97499999999997,306.025
2023-02-17,834.425,591.525,367.3,329.175,352.4
2023-02-20,687.8499999999999,483.125,284.7,218.125,251.725
2023-02-22,5124.25,4805.9,5061.875,5799.55,5862.8
2023-02-25,741.525,559.8249999999999,328.0,248.92499999999998,291.575
2023-02-27,830.5749999999999,596.4499999999999,351.025,259.525,288.825
2023-03-02,823.4749999999999,618.1,371.175,333.125,300.475
2023-03-04,8014.275,7516.225,7908.725,8181.95,8415.474999999999
2023-03-07,810.5999999999999,623.525,372.725,326.325,357.7
2023-03-09,854.3249999999999,604.0,343.225,266.575,265.625
2023-03-12,5086.125,4599.4,4695.675,5304.275,5390.475
2023-03-14,1872.0249999999999,1575.325,1411.7,1746.95,1956.575
2023-03-17,735.2,535.175,296.45,248.7,264.34999999999997
2023-03-19,904.025,644.775,387.54999999999995,307.34999999999997,330.25
2023-03-22,825.8499999999999,670.875,402.97499999999997,234.175,227.475
2023-03-24,7243.799999999999,6859.95,7152.95,7543.549999999999,7578.825
2023-03-27,7434.299999999999,6826.525,7118.2,7234.7,7262.075
2023-03-29,887.8,630.4,367.0,250.575,254.15
2023-04-01,809.925,584.4499999999999,326.5,244.17499999999998,266.2
2023-04-03,823.675,576.5,330.875,268.47499999999997,281.34999999999997
2023-04-06,1325.025,1065.225,920.8249999999999,1165.4,1468.3999999999999
2023-04-08,3686.95,3369.875,3391.6249999999995,4209.25,4273.849999999999
2023-04-11,2822.2,2342.55,2215.2,2381.075,2610.375
2023-04-13,1479.325,1276.325,1023.5,576.1,579.175
2023-04-18,4173.6,3875.875,4002.9,4550.4,4949.025
2023-04-21,1017.8,883.1,545.575,263.775,263.175
2023-04-23,1138.8999999999999,992.25,678.375,366.84999999999997,343.75
2023-04-26,999.575,842.6999999999999,552.3,280.55,316.7
2023-04-28,1046.9,804.1999999999999,508.25,306.625,307.0
2023-05-01,7530.224999999999,7060.924999999999,7385.125,8109.675,7912.525
2023-05-03,1468.7749999999999,1167.675,963.175,1069.1,1158.225
2023-05-06,6456.0,5992.95,6327.349999999999,6611.349999999999,6749.5
2023-05-08,4782.349999999999,4508.2,4804.45,5598.55,6130.0
2023-05-11,1001.125,711.85,445.79999999999995,268.825,272.325
2023-05-13,1035.475,722.8,447.45,331.025,320.525
2023-05-16,5156.375,4709.85,5006.3,5773.95,5959.025
2023-05-18,7626.475,6931.699999999999,7389.5,7688.375,7701.275
2023-05-21,896.2,568.875,353.775,250.25,269.1
2023-05-23,1547.3249999999998,1127.1,895.625,1026.35,979.875
2023-05-26,872.275,618.5,438.45,362.525,395.375
2023-05-28,1840.5,1454.7,1297.775,1599.825,1910.325
2023-05-31,984.625,631.75,375.775,235.6,222.14999999999998
2023-06-02,1115.6,765.0,457.9,316.15,343.2
2023-06-05,1076.625,726.65,443.5,294.97499999999997,273.9
2023-06-07,1153.25,771.45,460.09999999999997,294.8,316.55
2023-06-10,2013.3,1696.375,1589.975,1963.1,2115.6
2023-06-12,1170.225,765.8249999999999,466.95,334.25,339.875
2023-06-15,1096.025,701.525,432.4,305.825,325.775
2023-06-17,1415.025,961.425,689.75,574.3,572.125
2023-06-20,1570.1,1264.825,1125.825,1347.225,1597.4
2023-06-22,1227.425,818.0999999999999,555.8,462.425,480.59999999999997
2023-06-25,7195.15,6509.05,7131.675,7679.4,7690.349999999999
2023-06-27,2094.0499999999997,1555.725,1410.575,1609.45,1736.0
2023-06-30,959.3249999999999,548.825,324.45,212.5,199.125
2023-07-02,1164.85,734.525,462.25,318.2,294.0
2023-07-05,1100.375,728.2,454.75,325.325,329.125
2023-07-07,5367.125,4756.175,5085.65,5303.225,5659.6
2023-07-10,1867.8,1372.375,1213.425,1514.125,1640.575
2023-07-12,6821.1,6003.025,6569.75,6950.9,7267.05
2023-07-15,4654.15,3993.625,4045.65,5097.15,4806.3
2023-07-17,1463.8,1142.8,1063.3,1430.175,2083.9
2023-07-20,1088.1,718.1,438.7,302.75,303.15
2023-07-22,5177.625,4358.675,4631.6,4565.95,4905.8
2023-07-25,1152.425,857.8249999999999,535.425,325.175,347.075
2023-07-27,1278.425,972.4749999999999,639.375,346.2,374.45
2023-07-30,1329.6,1085.25,749.375,550.025,627.8
2023-08-01,3781.225,3340.7999999999997,3665.35,4650.15,4757.225
2023-08-04,3921.9999999999995,3405.4,3523.2,4176.175,4217.25
2023-08-06,940.5749999999999,598.3,399.97499999999997,264.55,285.525
2023-08-11,1627.025,1302.225,1044.2,1047.075,961.6999999999999
2023-08-14,1287.8,1035.425,775.75,674.425,745.175
2023-08-16,1089.375,803.65,491.65,279.825,285.425
2023-08-19,2388.575,2124.6749999999997,2113.25,2556.2999999999997,2945.125
2023-08-21,997.3499999999999,702.875,437.625,313.075,312.575
2023-08-24,940.8249999999999,681.175,413.4,267.6,302.25
2023-08-26,4291.575,3931.125,4256.425,4734.025,4999.25
2023-08-29,898.525,639.5749999999999,364.1,258.675,267.125
2023-08-31,6151.575,5596.975,5904.825,6630.25,6732.049999999999
2023-09-03,3717.375,3275.225,3392.2,3664.125,3984.25
2023-09-05,6000.224999999999,5487.8,5651.225,6378.299999999999,6273.425
2023-09-08,886.6999999999999,618.4,366.225,295.525,313.875
2023-09-10,1335.025,1080.575,865.65,1129.75,1200.425
2023-09-15,1985.725,1697.45,1550.125,2134.5,2251.2
2023-09-18,856.9749999999999,643.775,371.15,280.95,285.55
2023-09-20,838.55,594.4,406.5,360.075,400.45
2023-09-23,5055.525,4717.849999999999,5068.799999999999,5440.75,6009.625
2023-09-25,868.925,603.0749999999999,348.675,269.55,257.35
2023-09-28,4897.45,4671.15,4956.65,6226.7,6415.599999999999
2023-09-30,1193.2,926.55,700.6,881.5,922.7249999999999
2023-10-03,2760.675,2539.85,2495.2,4166.45,4084.6
2023-10-05,5687.75,5281.075,5478.25,6142.375,6162.7
2023-10-08,925.0749999999999,712.5,525.725,693.525,783.2
2023-10-10,771.425,514.825,302.45,271.47499999999997,299.05
2023-10-13,708.125,451.75,263.225,226.225,226.87499999999997
2023-10-15,821.7249999999999,559.9749999999999,316.65,273.8,271.17499999999995
2023-10-18,731.575,510.075,279.95,238.375,265.9
2023-10-20,6073.95,5781.3,6188.75,7006.425,7460.125
2023-10-23,6406.625,5962.775,6247.049999999999,6942.95,6881.65
2023-10-25,3657.725,3300.15,3304.2999999999997,4301.3,4727.825
2023-10-28,730.4,527.275,292.675,281.55,304.425
2023-10-30,4138.85,3798.525,3790.1749999999997,4996.675,5113.425
2023-11-02,1055.2,770.85,585.225,558.55,607.55
2023-11-04,7022.075,6630.049999999999,7056.7,7606.299999999999,8049.599999999999
2023-11-07,6554.5,6105.65,6370.775,6710.175,6856.775
2023-11-09,860.8499999999999,657.525,394.275,435.875,677.0
2023-11-12,732.025,537.05,323.425,304.25,314.55
2023-11-14,3853.975,3697.725,3821.425,5546.725,5896.45
2023-11-17,780.775,569.125,330.3,416.2,432.42499999999995
2023-11-19,5901.175,5615.75,5935.3,6624.325,7180.8
2023-11-22,3423.825,3172.85,3119.0,4326.375,4519.825
2023-11-24,823.3249999999999,577.6999999999999,326.2,315.5,324.55
2023-11-27,1323.375,1059.425,861.125,1460.3999999999999,1626.325
2023-11-29,6677.125,6305.474999999999,6638.849999999999,7246.474999999999,7626.674999999999
2023-12-02,714.525,494.59999999999997,271.2,250.54999999999998,270.625
2023-12-07,700.85,482.29999999999995,262.4,249.775,262.875
2023-12-09,8357.275,7853.049999999999,8336.324999999999,8563.025,9245.05
2023-12-12,1241.425,1027.5,816.3249999999999,1091.925,1154.175
2023-12-14,3961.0,3742.1,3771.075,4325.45,4627.5
2023-12-17,5876.075,5633.65,5889.75,6426.375,6773.5
2023-12-19,867.0749999999999,652.0749999999999,390.45,395.65,400.29999999999995
2023-12-22,7625.275,7238.9,7575.625,7349.3,8128.575
2023-12-24,2381.975,2172.325,2008.75,2782.75,2945.7
2023-12-27,7768.55,7506.849999999999,7961.55,8041.474999999999,8550.15
2023-12-29,1047.1,832.55,526.45,429.95,462.65
2024-01-01,768.425,610.975,346.125,256.7,279.2
2024-01-03,896.525,660.625,367.2,262.45,260.325
2024-01-06,1097.3,920.05,681.0,911.775,1007.8249999999999
2024-01-08,2312.625,2116.65,2014.35,2667.4249999999997,2787.45
2024-01-11,1012.275,857.275,609.325,600.225,659.95
2024-01-13,1074.1,904.0,657.2,758.025,865.6249999999999
2024-01-16,989.375,856.5749999999999,651.525,689.5749999999999,867.675
2024-01-18,1383.55,1204.25,1035.3,1382.425,1553.225
2024-01-21,5232.4,4944.525,5100.075,5750.5,6015.15
2024-01-23,804.875,587.75,328.1,237.325,239.025
2024-01-26,830.1,680.875,441.175,335.575,372.25
2024-01-28,813.5,614.425,345.275,265.45,280.125
2024-01-31,3186.0,3006.95,3120.525,3635.9249999999997,3869.6499999999996
2024-02-02,3766.9249999999997,3542.2,3628.0499999999997,4251.974999999999,4296.3
2024-02-05,2549.5,2384.1749999999997,2382.875,2638.1,3052.875
2024-02-07,960.225,739.4499999999999,433.325,287.525,302.8
2024-02-10,776.25,604.25,377.8,279.325,298.0
