timestamp,B11_0,B11_1,B11_2,B11_3,B11_4,B11_5,B11_6,B11_7,B11_8,B12_0,B12_1,B12_2,B12_3,B12_4,B12_5,B12_6,B12_7,B12_8,B2_0,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B3_0,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B4_0,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_7,B4_8,B8_0,B8_1,B8_2,B8_3,B8_4,B8_5,B8_6,B8_7,B8_8,B8A_0,B8A_1,B8A_2,B8A_3,B8A_4,B8A_5,B8A_6,B8A_7,B8A_8,cs_0,cs_1,cs_2,cs_3,cs_4,cs_5,cs_6,cs_7,cs_8,cs_cdf_0,cs_cdf_1,cs_cdf_2,cs_cdf_3,cs_cdf_4,cs_cdf_5,cs_cdf_6,cs_cdf_7,cs_cdf_8,solar_zenith_0,solar_zenith_1,solar_zenith_2,solar_zenith_3,solar_zenith_4,solar_zenith_5,solar_zenith_6,solar_zenith_7,solar_zenith_8,solar_azimuth_0,solar_azimuth_1,solar_azimuth_2,solar_azimuth_3,solar_azimuth_4,solar_azimuth_5,solar_azimuth_6,solar_azimuth_7,solar_azimuth_8
2020-07-21 10:38:27,106,106,106,200,200,106,200,77,135,66,70,70,147,147,66,147,66,102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,51.0,61.0,13.0,86.0,30.0,86.0,16.0,43.0,36.0,10.0,1.0,25.0,38.0,7.0,17.0,13.0,1.0,50.0,33.0,67.0,48.0,46.0,37.0,41.0,68.0,43.0,26.0,50.0,50.0,25.0,25.0,26.0,25.0,27.0,53.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8862745098039215,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9294117647058824,0.9294117647058824,0.9254901960784314,0.9254901960784314,0.9254901960784314,0.9294117647058824,0.9254901960784314,0.9294117647058824,0.9254901960784314,70.481672395802,70.481672395802,70.481672395802,70.481672395802,70.481672395802,70.481672395802,70.481672395802,70.481672395802,70.481672395802,31.3498856175917,31.3498856175917,31.3498856175917,31.3498856175917,31.3498856175917,31.3498856175917,31.3498856175917,31.3498856175917,31.3498856175917
2020-07-23 10:28:27,2607,2541,2541,2447,2447,2607,2447,2634,2492,2414,2427,2427,2384,2384,2414,2384,2466,2399,3674.0,3776.0,3742.0,3664.0,3584.0,3658.0,3606.0,3694.0,3574.0,3736.0,3762.0,3706.0,3638.0,3686.0,3736.0,3696.0,3748.0,3592.0,3718.0,3660.0,3576.0,3532.0,3638.0,3760.0,3660.0,3876.0,3726.0,4408.0,4440.0,4472.0,4364.0,4308.0,4496.0,4420.0,4500.0,4408.0,4092.0,4173.0,4173.0,4164.0,4164.0,4092.0,4164.0,4219.0,4131.0,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.050980392156862744,0.050980392156862744,0.050980392156862744,0.050980392156862744,0.050980392156862744,0.050980392156862744,0.050980392156862744,0.050980392156862744,0.050980392156862744,71.0984966146782,71.0984966146782,71.0984966146782,71.0984966146782,71.0984966146782,71.0984966146782,71.0984966146782,71.0984966146782,71.0984966146782,33.8064730985893,33.8064730985893,33.8064730985893,33.8064730985893,33.8064730985893,33.8064730985893,33.8064730985893,33.8064730985893,33.8064730985893
2020-07-26 10:38:24,112,145,145,165,165,112,165,82,149,81,146,146,125,125,81,125,57,128,10.0,1.0,1.0,29.0,22.0,1.0,1.0,1.0,1.0,61.0,67.0,74.0,97.0,80.0,87.0,71.0,78.0,77.0,1.0,30.0,37.0,17.0,17.0,1.0,18.0,1.0,5.0,1.0,1.0,7.0,29.0,22.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,46.0,46.0,1.0,46.0,,94.0,0.9019607843137255,0.9019607843137255,0.8980392156862745,0.9019607843137255,0.8980392156862745,0.9058823529411765,0.8980392156862745,0.9019607843137255,0.8941176470588236,0.9372549019607843,0.9372549019607843,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9372549019607843,0.9333333333333333,0.9372549019607843,0.9333333333333333,69.5437388217168,69.5437388217168,69.5437388217168,69.5437388217168,69.5437388217168,69.5437388217168,69.5437388217168,69.5437388217168,69.5437388217168,31.8332250515155,31.8332250515155,31.8332250515155,31.8332250515155,31.8332250515155,31.8332250515155,31.8332250515155,31.8332250515155,31.8332250515155
2020-07-28 10:28:31,2862,2901,2901,2964,2964,2862,2964,2887,3001,2922,2924,2924,2974,2974,2922,2974,2948,3016,6460.0,6548.0,6592.0,6632.0,6812.0,6520.0,6820.0,6632.0,6836.0,5976.0,6004.0,6000.0,6112.0,6068.0,5960.0,6144.0,5932.0,6220.0,5484.0,5440.0,5504.0,5600.0,5636.0,5472.0,5668.0,5484.0,5668.0,6276.0,6352.0,6304.0,6452.0,6352.0,6176.0,6416.0,6312.0,6484.0,5251.0,5247.0,5247.0,5219.0,5219.0,5251.0,5219.0,5257.0,5321.0,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.043137254901960784,70.1039130576831,70.1039130576831,70.1039130576831,70.1039130576831,70.1039130576831,70.1039130576831,70.1039130576831,70.1039130576831,70.1039130576831,34.294227441981,34.294227441981,34.294227441981,34.294227441981,34.294227441981,34.294227441981,34.294227441981,34.294227441981,34.294227441981
2020-07-31 10:38:27,2510,2548,2548,2607,2607,2510,2607,2512,2602,2559,2573,2573,2624,2624,2559,2624,2522,2606,2394.0,2498.0,2612.0,2678.0,2654.0,2330.0,2678.0,2214.0,2498.0,2742.0,2940.0,2962.0,3006.0,3076.0,2806.0,3140.0,2786.0,3110.0,2852.0,2988.0,3098.0,3186.0,3220.0,2900.0,3234.0,2990.0,3278.0,4108.0,4244.0,4276.0,4324.0,4332.0,4132.0,4352.0,4128.0,4352.0,3691.0,3695.0,3695.0,3829.0,3829.0,3691.0,3829.0,3659.0,3740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054901960784313725,0.050980392156862744,0.050980392156862744,0.050980392156862744,0.047058823529411764,0.054901960784313725,0.050980392156862744,0.054901960784313725,0.050980392156862744,68.4504071564408,68.4504071564408,68.4504071564408,68.4504071564408,68.4504071564408,68.4504071564408,68.4504071564408,68.4504071564408,68.4504071564408,32.2967024290169,32.2967024290169,32.2967024290169,32.2967024290169,32.2967024290169,32.2967024290169,32.2967024290169,32.2967024290169,32.2967024290169
2020-08-02 10:28:28,2617,2613,2613,2575,2575,2617,2575,2609,2572,2803,2792,2792,2796,2796,2803,2796,2772,2746,4796.0,4796.0,4760.0,4760.0,4784.0,4772.0,4796.0,4708.0,4760.0,4868.0,5004.0,4968.0,4884.0,4896.0,4968.0,4872.0,4968.0,4836.0,4872.0,4792.0,4836.0,4832.0,4828.0,4772.0,4836.0,4708.0,4820.0,5604.0,5596.0,5580.0,5548.0,5492.0,5572.0,5540.0,5560.0,5556.0,5101.0,5081.0,5081.0,5082.0,5082.0,5101.0,5082.0,5094.0,5059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.06274509803921569,0.06274509803921569,0.06274509803921569,0.058823529411764705,0.058823529411764705,0.06274509803921569,0.058823529411764705,0.06274509803921569,0.06274509803921569,68.9780015971639,68.9780015971639,68.9780015971639,68.9780015971639,68.9780015971639,68.9780015971639,68.9780015971639,68.9780015971639,68.9780015971639,34.812716146851,34.812716146851,34.812716146851,34.812716146851,34.812716146851,34.812716146851,34.812716146851,34.812716146851,34.812716146851
2020-08-05 10:38:25,2624,2621,2621,2644,2644,2624,2644,2560,2766,1756,1773,1773,1776,1776,1756,1776,1747,1883,3050.0,3076.0,3154.0,3104.0,3052.0,2928.0,3194.0,3012.0,3276.0,2972.0,2944.0,3046.0,2996.0,2872.0,2910.0,3050.0,2906.0,3142.0,2866.0,2928.0,2928.0,2842.0,2770.0,2842.0,2894.0,2774.0,2974.0,3399.0,3436.0,3487.0,3481.0,3416.0,3354.0,3572.0,3339.0,3594.0,3394.0,3437.0,3437.0,3423.0,3423.0,3394.0,3423.0,3307.0,3507.0,0.01568627450980392,0.01568627450980392,0.01568627450980392,0.011764705882352941,0.011764705882352941,0.01568627450980392,0.011764705882352941,0.01568627450980392,0.00784313725490196,0.11372549019607843,0.11372549019607843,0.11372549019607843,0.11372549019607843,0.11372549019607843,0.11372549019607843,0.10980392156862745,0.11372549019607843,0.10588235294117647,67.2301266660503,67.2301266660503,67.2301266660503,67.2301266660503,67.2301266660503,67.2301266660503,67.2301266660503,67.2301266660503,67.2301266660503,32.7842359323537,32.7842359323537,32.7842359323537,32.7842359323537,32.7842359323537,32.7842359323537,32.7842359323537,32.7842359323537,32.7842359323537
2020-08-07 10:28:31,800,828,828,839,839,800,839,791,833,771,785,785,774,774,771,774,736,764,374.0,435.0,404.0,408.0,466.0,375.0,408.0,373.0,373.0,592.0,575.0,572.0,592.0,617.0,594.0,605.0,605.0,605.0,715.0,739.0,736.0,731.0,737.0,698.0,731.0,677.0,720.0,1015.0,971.0,993.0,1002.0,1005.0,990.0,1007.0,1003.0,996.0,956.0,1011.0,1011.0,990.0,990.0,956.0,990.0,962.0,980.0,0.32941176470588235,0.32941176470588235,0.32941176470588235,0.32941176470588235,0.32941176470588235,0.3254901960784314,0.3254901960784314,0.3215686274509804,0.3254901960784314,0.615686274509804,0.6235294117647059,0.6274509803921569,0.6313725490196078,0.6352941176470588,0.611764705882353,0.6313725490196078,0.611764705882353,0.6274509803921569,67.7092170220768,67.7092170220768,67.7092170220768,67.7092170220768,67.7092170220768,67.7092170220768,67.7092170220768,67.7092170220768,67.7092170220768,35.3128531512735,35.3128531512735,35.3128531512735,35.3128531512735,35.3128531512735,35.3128531512735,35.3128531512735,35.3128531512735,35.3128531512735
2020-08-10 10:38:28,5059,5033,5033,4988,4988,5059,4988,5033,4991,5084,5064,5064,5066,5066,5084,5066,5082,5070,7016.0,7008.0,7008.0,6972.0,6852.0,6972.0,6852.0,6948.0,6932.0,6776.0,6732.0,6732.0,6680.0,6720.0,6764.0,6764.0,6756.0,6728.0,6584.0,6568.0,6568.0,6476.0,6444.0,6568.0,6444.0,6620.0,6476.0,7564.0,7520.0,7520.0,7492.0,7520.0,7472.0,7472.0,7580.0,7508.0,7019.0,7047.0,7047.0,6986.0,6986.0,7019.0,6986.0,6949.0,7054.0,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.058823529411764705,0.058823529411764705,0.054901960784313725,0.054901960784313725,0.054901960784313725,0.058823529411764705,0.054901960784313725,0.06274509803921569,0.054901960784313725,65.8738505723413,65.8738505723413,65.8738505723413,65.8738505723413,65.8738505723413,65.8738505723413,65.8738505723413,65.8738505723413,65.8738505723413,33.2491958965232,33.2491958965232,33.2491958965232,33.2491958965232,33.2491958965232,33.2491958965232,33.2491958965232,33.2491958965232,33.2491958965232
2020-08-12 10:28:28,79,128,128,138,138,79,138,79,158,73,100,100,118,118,73,118,56,112,1.0,4.0,4.0,34.0,60.0,40.0,31.0,26.0,69.0,17.0,46.0,62.0,77.0,44.0,16.0,47.0,46.0,1.0,1.0,18.0,24.0,5.0,21.0,1.0,1.0,1.0,32.0,1.0,18.0,61.0,39.0,28.0,1.0,27.0,1.0,7.0,1.0,47.0,47.0,29.0,29.0,1.0,29.0,1.0,75.0,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9254901960784314,0.9254901960784314,0.9333333333333333,0.9333333333333333,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9333333333333333,0.9294117647058824,0.9333333333333333,0.9294117647058824,66.3269607552381,66.3269607552381,66.3269607552381,66.3269607552381,66.3269607552381,66.3269607552381,66.3269607552381,66.3269607552381,66.3269607552381,35.8374973128922,35.8374973128922,35.8374973128922,35.8374973128922,35.8374973128922,35.8374973128922,35.8374973128922,35.8374973128922,35.8374973128922
2020-08-15 10:38:25,78,113,113,123,123,78,123,65,115,42,86,86,91,91,42,91,51,105,30.0,17.0,49.0,45.0,40.0,15.0,19.0,1.0,27.0,36.0,48.0,56.0,57.0,98.0,2.0,70.0,35.0,55.0,12.0,20.0,21.0,29.0,39.0,1.0,26.0,14.0,13.0,14.0,54.0,44.0,50.0,44.0,2.0,8.0,,2.0,18.0,49.0,49.0,32.0,32.0,18.0,32.0,42.0,43.0,0.9411764705882353,0.9372549019607843,0.9372549019607843,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9372549019607843,0.9372549019607843,0.9333333333333333,0.9372549019607843,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9372549019607843,0.9333333333333333,0.9372549019607843,0.9333333333333333,64.4094461527157,64.4094461527157,64.4094461527157,64.4094461527157,64.4094461527157,64.4094461527157,64.4094461527157,64.4094461527157,64.4094461527157,33.7340703254856,33.7340703254856,33.7340703254856,33.7340703254856,33.7340703254856,33.7340703254856,33.7340703254856,33.7340703254856,33.7340703254856
2020-08-17 10:28:31,75,130,130,178,178,75,178,74,160,71,123,123,134,134,71,134,75,128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,26.0,45.0,81.0,82.0,17.0,57.0,8.0,53.0,21.0,22.0,16.0,1.0,29.0,7.0,12.0,1.0,7.0,34.0,50.0,14.0,30.0,48.0,70.0,36.0,41.0,45.0,11.0,22.0,22.0,22.0,22.0,11.0,22.0,16.0,57.0,0.9372549019607843,0.9333333333333333,0.9333333333333333,0.9411764705882353,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9333333333333333,0.9333333333333333,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9333333333333333,0.9294117647058824,0.9294117647058824,0.9294117647058824,64.8234953718088,64.8234953718088,64.8234953718088,64.8234953718088,64.8234953718088,64.8234953718088,64.8234953718088,64.8234953718088,64.8234953718088,36.3454150048014,36.3454150048014,36.3454150048014,36.3454150048014,36.3454150048014,36.3454150048014,36.3454150048014,36.3454150048014,36.3454150048014
2020-08-20 10:38:27,1407,1444,1444,1473,1473,1407,1473,1388,1449,1204,1245,1245,1272,1272,1204,1272,1211,1259,842.0,858.0,860.0,907.0,887.0,899.0,905.0,846.0,867.0,1148.0,1138.0,1164.0,1120.0,1124.0,1114.0,1122.0,1124.0,1142.0,1210.0,1230.0,1232.0,1238.0,1242.0,1208.0,1238.0,1194.0,1206.0,1790.0,1776.0,1788.0,1764.0,1796.0,1752.0,1792.0,1748.0,1810.0,1716.0,1740.0,1740.0,1821.0,1821.0,1716.0,1821.0,1749.0,1788.0,0.37254901960784315,0.37254901960784315,0.3764705882352941,0.3764705882352941,0.3803921568627451,0.3686274509803922,0.3764705882352941,0.36470588235294116,0.37254901960784315,0.6,0.6078431372549019,0.611764705882353,0.6196078431372549,0.6235294117647059,0.592156862745098,0.6196078431372549,0.5882352941176471,0.611764705882353,62.831496970863,62.831496970863,62.831496970863,62.831496970863,62.831496970863,62.831496970863,62.831496970863,62.831496970863,62.831496970863,34.1985215423665,34.1985215423665,34.1985215423665,34.1985215423665,34.1985215423665,34.1985215423665,34.1985215423665,34.1985215423665,34.1985215423665
2020-08-22 10:28:29,81,120,120,115,115,81,115,72,114,52,90,90,86,86,52,86,50,80,60.0,89.0,95.0,86.0,113.0,51.0,42.0,105.0,60.0,63.0,61.0,70.0,62.0,94.0,62.0,43.0,56.0,64.0,24.0,31.0,20.0,11.0,32.0,6.0,36.0,1.0,27.0,4.0,1.0,1.0,14.0,9.0,1.0,9.0,1.0,1.0,1.0,16.0,16.0,18.0,18.0,1.0,18.0,10.0,41.0,0.792156862745098,0.792156862745098,0.788235294117647,0.792156862745098,0.792156862745098,0.792156862745098,0.792156862745098,0.788235294117647,0.788235294117647,0.9137254901960784,0.9137254901960784,0.9137254901960784,0.9137254901960784,0.9137254901960784,0.9176470588235294,0.9137254901960784,0.9137254901960784,0.9137254901960784,63.2270691430679,63.2270691430679,63.2270691430679,63.2270691430679,63.2270691430679,63.2270691430679,63.2270691430679,63.2270691430679,63.2270691430679,36.8741978024588,36.8741978024588,36.8741978024588,36.8741978024588,36.8741978024588,36.8741978024588,36.8741978024588,36.8741978024588,36.8741978024588
2020-08-25 10:38:25,4394,4476,4476,4536,4536,4394,4536,4246,4442,3353,3452,3452,3494,3494,3353,3494,3144,3256,7248.0,7272.0,7408.0,7408.0,7484.0,7256.0,7428.0,7280.0,7428.0,7088.0,7164.0,7252.0,7296.0,7376.0,7060.0,7228.0,6968.0,7204.0,7088.0,7196.0,7308.0,7252.0,7348.0,7064.0,7332.0,7076.0,7324.0,7624.0,7652.0,7724.0,7828.0,7868.0,7516.0,7748.0,7540.0,7716.0,7359.0,7459.0,7459.0,7521.0,7521.0,7359.0,7521.0,7204.0,7326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.047058823529411764,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.047058823529411764,0.043137254901960784,0.047058823529411764,0.047058823529411764,61.1670166689396,61.1670166689396,61.1670166689396,61.1670166689396,61.1670166689396,61.1670166689396,61.1670166689396,61.1670166689396,61.1670166689396,34.6796535266735,34.6796535266735,34.6796535266735,34.6796535266735,34.6796535266735,34.6796535266735,34.6796535266735,34.6796535266735,34.6796535266735
2020-08-27 10:28:30,3148,3170,3170,3280,3280,3148,3280,3174,3352,2431,2379,2379,2409,2409,2431,2409,2419,2499,3768.0,3880.0,3996.0,4070.0,4092.0,3834.0,4140.0,3880.0,4116.0,3508.0,3614.0,3646.0,3746.0,3792.0,3588.0,3902.0,3680.0,4024.0,3440.0,3484.0,3574.0,3686.0,3696.0,3464.0,3742.0,3518.0,3804.0,4404.0,4508.0,4584.0,4608.0,4620.0,4492.0,4748.0,4524.0,4776.0,3921.0,3939.0,3939.0,4015.0,4015.0,3921.0,4015.0,3934.0,4125.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,61.5342847944518,61.5342847944518,61.5342847944518,61.5342847944518,61.5342847944518,61.5342847944518,61.5342847944518,61.5342847944518,61.5342847944518,37.3889559599841,37.3889559599841,37.3889559599841,37.3889559599841,37.3889559599841,37.3889559599841,37.3889559599841,37.3889559599841,37.3889559599841
2020-08-30 10:38:27,143,213,213,255,255,143,255,169,243,117,149,149,175,175,117,175,125,177,64.0,32.0,85.0,37.0,61.0,56.0,59.0,72.0,25.0,158.0,127.0,131.0,188.0,163.0,160.0,139.0,179.0,133.0,68.0,77.0,63.0,113.0,107.0,62.0,84.0,71.0,68.0,56.0,53.0,88.0,95.0,78.0,46.0,76.0,78.0,57.0,86.0,135.0,135.0,146.0,146.0,86.0,146.0,57.0,155.0,0.9215686274509803,0.9215686274509803,0.9176470588235294,0.9176470588235294,0.9215686274509803,0.9215686274509803,0.9176470588235294,0.9176470588235294,0.9137254901960784,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,59.4147849840114,59.4147849840114,59.4147849840114,59.4147849840114,59.4147849840114,59.4147849840114,59.4147849840114,59.4147849840114,59.4147849840114,35.144603647051,35.144603647051,35.144603647051,35.144603647051,35.144603647051,35.144603647051,35.144603647051,35.144603647051,35.144603647051
2020-09-01 10:28:28,2047,2050,2050,2086,2086,2047,2086,2063,2096,1966,1992,1992,2011,2011,1966,2011,1965,2024,7944.0,7944.0,7984.0,7988.0,8216.0,7904.0,8128.0,7944.0,8164.0,7668.0,7744.0,7828.0,7880.0,8028.0,7652.0,7956.0,7672.0,7916.0,7700.0,7764.0,7804.0,7972.0,8084.0,7656.0,7988.0,7780.0,7988.0,8040.0,8148.0,8144.0,8248.0,8424.0,8104.0,8336.0,8036.0,8320.0,7476.0,7583.0,7583.0,7807.0,7807.0,7476.0,7807.0,7473.0,7849.0,0.01568627450980392,0.01568627450980392,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.01568627450980392,0.0196078431372549,0.01568627450980392,0.0196078431372549,0.09019607843137255,0.08627450980392157,0.08627450980392157,0.08627450980392157,0.08235294117647059,0.09019607843137255,0.08235294117647059,0.08627450980392157,0.08235294117647059,59.772545345376,59.772545345376,59.772545345376,59.772545345376,59.772545345376,59.772545345376,59.772545345376,59.772545345376,59.772545345376,37.9245745848184,37.9245745848184,37.9245745848184,37.9245745848184,37.9245745848184,37.9245745848184,37.9245745848184,37.9245745848184,37.9245745848184
2020-09-04 10:38:25,4627,4653,4653,4656,4656,4627,4656,4633,4635,5058,5054,5054,5092,5092,5058,5092,5050,5092,8528.0,8472.0,8504.0,8488.0,8416.0,8488.0,8432.0,8488.0,8416.0,8248.0,8304.0,8296.0,8224.0,8264.0,8296.0,8248.0,8264.0,8216.0,8156.0,8136.0,8148.0,8156.0,8096.0,8104.0,8136.0,8156.0,8160.0,8856.0,8792.0,8872.0,8888.0,8856.0,8872.0,8888.0,8872.0,8832.0,7941.0,8031.0,8031.0,7983.0,7983.0,7941.0,7983.0,8022.0,8002.0,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.06274509803921569,0.06274509803921569,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.06274509803921569,0.058823529411764705,0.06274509803921569,0.058823529411764705,57.6013177962863,57.6013177962863,57.6013177962863,57.6013177962863,57.6013177962863,57.6013177962863,57.6013177962863,57.6013177962863,57.6013177962863,35.6303444541195,35.6303444541195,35.6303444541195,35.6303444541195,35.6303444541195,35.6303444541195,35.6303444541195,35.6303444541195,35.6303444541195
2020-09-06 10:28:29,110,157,157,169,169,110,169,93,146,102,132,132,135,135,102,135,92,147,45.0,37.0,40.0,32.0,68.0,30.0,98.0,2.0,76.0,137.0,138.0,132.0,132.0,158.0,126.0,142.0,118.0,120.0,60.0,71.0,54.0,67.0,81.0,33.0,51.0,49.0,36.0,43.0,40.0,58.0,69.0,106.0,49.0,69.0,43.0,55.0,37.0,66.0,66.0,86.0,86.0,37.0,86.0,54.0,70.0,0.9294117647058824,0.9254901960784314,0.9215686274509803,0.9254901960784314,0.9294117647058824,0.9294117647058824,0.9254901960784314,0.9254901960784314,0.9215686274509803,0.9254901960784314,0.9254901960784314,0.9254901960784314,0.9254901960784314,0.9294117647058824,0.9254901960784314,0.9294117647058824,0.9254901960784314,0.9294117647058824,57.9434412703111,57.9434412703111,57.9434412703111,57.9434412703111,57.9434412703111,57.9434412703111,57.9434412703111,57.9434412703111,57.9434412703111,38.4588897718326,38.4588897718326,38.4588897718326,38.4588897718326,38.4588897718326,38.4588897718326,38.4588897718326,38.4588897718326,38.4588897718326
2020-09-09 10:38:26,271,284,284,320,320,271,320,256,313,207,235,235,268,268,207,268,200,248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,53.0,89.0,76.0,103.0,98.0,72.0,95.0,64.0,30.0,26.0,54.0,58.0,87.0,38.0,43.0,53.0,1.0,70.0,56.0,67.0,100.0,105.0,60.0,108.0,64.0,85.0,115.0,151.0,151.0,146.0,146.0,115.0,146.0,124.0,159.0,0.9294117647058824,0.9294117647058824,0.9254901960784314,0.9254901960784314,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9254901960784314,0.9098039215686274,0.9098039215686274,0.9098039215686274,0.9098039215686274,0.9098039215686274,0.9098039215686274,0.9098039215686274,0.9098039215686274,0.9098039215686274,55.7296026137016,55.7296026137016,55.7296026137016,55.7296026137016,55.7296026137016,55.7296026137016,55.7296026137016,55.7296026137016,55.7296026137016,36.1174180579764,36.1174180579764,36.1174180579764,36.1174180579764,36.1174180579764,36.1174180579764,36.1174180579764,36.1174180579764,36.1174180579764
2020-09-11 10:28:27,56,100,100,70,70,56,70,34,76,43,55,55,43,43,43,43,45,52,266.0,298.0,279.0,287.0,310.0,258.0,306.0,306.0,295.0,259.0,305.0,300.0,298.0,293.0,251.0,296.0,292.0,276.0,94.0,109.0,113.0,111.0,127.0,107.0,118.0,98.0,109.0,1.0,23.0,13.0,26.0,21.0,3.0,26.0,1.0,38.0,1.0,11.0,11.0,27.0,27.0,1.0,27.0,1.0,89.0,0.5529411764705883,0.5529411764705883,0.5490196078431373,0.5529411764705883,0.5529411764705883,0.5529411764705883,0.5529411764705883,0.5529411764705883,0.5529411764705883,0.8431372549019608,0.8392156862745098,0.8352941176470589,0.8313725490196079,0.8274509803921568,0.8431372549019608,0.8313725490196079,0.8431372549019608,0.8352941176470589,56.0729163239443,56.0729163239443,56.0729163239443,56.0729163239443,56.0729163239443,56.0729163239443,56.0729163239443,56.0729163239443,56.0729163239443,39.0274236428663,39.0274236428663,39.0274236428663,39.0274236428663,39.0274236428663,39.0274236428663,39.0274236428663,39.0274236428663,39.0274236428663
2020-09-14 10:38:24,4350,4328,4328,4320,4320,4350,4320,4225,4208,3741,3736,3736,3705,3705,3741,3705,3635,3650,5988.0,5948.0,5856.0,5788.0,5732.0,5840.0,5580.0,5656.0,5396.0,5512.0,5500.0,5532.0,5512.0,5488.0,5440.0,5360.0,5324.0,5192.0,5132.0,5136.0,5128.0,5156.0,5208.0,5116.0,5180.0,5080.0,5072.0,6280.0,6212.0,6268.0,6244.0,6176.0,6192.0,6068.0,6076.0,5912.0,6099.0,6033.0,6033.0,5928.0,5928.0,6099.0,5928.0,5904.0,5838.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.027450980392156862,0.027450980392156862,0.03529411764705882,0.03137254901960784,0.043137254901960784,0.043137254901960784,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.047058823529411764,0.043137254901960784,0.047058823529411764,0.047058823529411764,53.8241090813579,53.8241090813579,53.8241090813579,53.8241090813579,53.8241090813579,53.8241090813579,53.8241090813579,53.8241090813579,53.8241090813579,36.6407709205434,36.6407709205434,36.6407709205434,36.6407709205434,36.6407709205434,36.6407709205434,36.6407709205434,36.6407709205434,36.6407709205434
2020-09-16 10:28:29,115,145,145,178,178,115,178,124,152,80,108,108,117,117,80,117,79,120,226.0,224.0,240.0,254.0,255.0,216.0,275.0,231.0,216.0,431.0,417.0,418.0,444.0,478.0,398.0,480.0,414.0,463.0,167.0,179.0,157.0,183.0,225.0,164.0,203.0,155.0,198.0,73.0,98.0,96.0,77.0,140.0,91.0,93.0,82.0,124.0,53.0,80.0,80.0,98.0,98.0,53.0,98.0,71.0,130.0,0.8588235294117647,0.8588235294117647,0.8588235294117647,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.9137254901960784,0.9137254901960784,0.9137254901960784,0.9137254901960784,0.9137254901960784,0.9137254901960784,0.9137254901960784,0.9137254901960784,0.9137254901960784,54.1628510345482,54.1628510345482,54.1628510345482,54.1628510345482,54.1628510345482,54.1628510345482,54.1628510345482,54.1628510345482,54.1628510345482,39.608889450666,39.608889450666,39.608889450666,39.608889450666,39.608889450666,39.608889450666,39.608889450666,39.608889450666,39.608889450666
